LR_pair,timepoint,n_qualities,max_quality,min_quality,max_mean_strength,min_mean_strength,max_min_ratio,pvalue,padj,specificity,mean_HZE-Fe,std_HZE-Fe,n_HZE-Fe,mean_UV-B,std_UV-B,n_UV-B,mean_gamma,std_gamma,n_gamma,mean_GCR,std_GCR,n_GCR
AT5G06730->AT4G27270,6-12h,3,gamma,UV-B,63.00032294373338,0.12797722063696101,492.27763058278435,0.00023559091816455557,0.0002933147017109513,quality-specific,0.12799345934628686,0.0010618407111863191,8,0.12797722063696101,0.00046588053922157885,9.0,63.00032294373338,63.65751111986289,16,,,
AT5G06860->AT1G16130,6-12h,3,gamma,UV-B,184.38214098654635,0.18827937599109193,979.3007864826895,0.00023559091816455557,0.0002933147017109513,quality-specific,0.18830205529127103,0.0015542982398646643,8,0.18827937599109193,0.0006800223814065148,9.0,184.38214098654635,185.06703963937107,16,,,
AT5G06860->AT1G16150,6-12h,3,gamma,UV-B,155.39779577848762,0.2014347994392557,771.4545659989057,0.00023559091816455557,0.0002933147017109513,quality-specific,0.20151207048402056,0.0016536705292037343,8,0.2014347994392557,0.0007254244550666219,9.0,155.39779577848762,155.91941976262004,16,,,
AT5G06860->AT1G16160,6-12h,3,gamma,UV-B,118.02603824407637,0.16203180006791712,728.412806588612,0.00023559091816455557,0.0002933147017109513,quality-specific,0.16207006674803914,0.0013376768263287206,8,0.16203180006791712,0.0005856054079439177,9.0,118.02603824407637,118.57485902891995,16,,,
AT5G06860->AT1G16260,6-12h,3,gamma,HZE-Fe,167.36393396091165,0.25929286289452175,645.4629413729523,0.0003236502527386298,0.0003302264132524426,quality-specific,0.25929286289452175,0.002160755971996334,8,0.2593958785297078,0.0009348811534171297,9.0,167.36393396091165,167.88081507903968,16,,,
AT5G06860->AT1G17910,6-12h,3,gamma,UV-B,3.7769206321230624,0.15469070621008457,24.41595054193914,0.00023559091816455557,0.0002933147017109513,quality-specific,0.15471222788330147,0.001280575776448662,8,0.15469070621008457,0.0005597024458021338,9.0,3.7769206321230624,3.6474604845949217,16,,,
AT5G06860->AT1G19390,6-12h,3,gamma,UV-B,46.20669956112809,0.1470407756154833,314.24412288167065,0.00023559091816455557,0.0002933147017109513,quality-specific,0.14707149576664968,0.0012155706087613113,8,0.1470407756154833,0.0005324618021477851,9.0,46.20669956112809,46.541828461242616,16,,,
AT5G06860->AT1G21210,6-12h,3,gamma,UV-B,123.34098814695713,0.14552616108133862,847.551994984726,0.00023559091816455557,0.0002933147017109513,quality-specific,0.1455568564182062,0.0012029087098209962,8,0.14552616108133862,0.0005271839623903665,9.0,123.34098814695713,123.91043660202777,16,,,
AT5G06860->AT1G21230,6-12h,3,gamma,UV-B,21.415140940578656,0.14021672508394178,152.72886260721268,0.00023559091816455557,0.0002933147017109513,quality-specific,0.14024484037257057,0.0011597525265115744,8,0.14021672508394178,0.0005079575333652791,9.0,21.415140940578656,21.491772666852807,16,,,
AT5G06860->AT1G21250,6-12h,3,gamma,UV-B,166.95606683896088,0.16202654846042,1030.4241399041161,0.00023559091816455557,0.0002933147017109513,quality-specific,0.16207449643291447,0.0013363537398608499,8,0.16202654846042,0.0005856784774512942,9.0,166.95606683896088,167.54264223215876,16,,,
AT5G06860->AT1G21270,6-12h,3,gamma,UV-B,176.83819883229577,0.19714403104994302,897.0000151183724,0.00021981419232046634,0.0002933147017109513,quality-specific,0.19725158967789005,0.0016051495537144555,8,0.19714403104994302,0.0007115530735518179,9.0,176.83819883229577,177.41111092083824,16,,,
AT5G06860->AT1G25390,6-12h,3,gamma,UV-B,198.13244466611295,0.3184009007319164,622.2735055417895,0.00023559091816455557,0.0002933147017109513,quality-specific,0.3184451117767778,0.002602563485647875,8,0.3184009007319164,0.001141226875070001,9.0,198.13244466611295,198.89050358919704,16,,,
AT5G06860->AT1G69730,6-12h,3,gamma,UV-B,155.71218518563543,0.2922994028994664,532.7146878886755,0.00023559091816455557,0.0002933147017109513,quality-specific,0.2923159178701797,0.002396856179796941,8,0.2922994028994664,0.0010470653143953232,9.0,155.71218518563543,156.12363659436974,16,,,
AT5G06860->AT1G69910,6-12h,3,gamma,UV-B,177.7773589028526,0.21184618152473383,839.1813230869891,0.00023559091816455557,0.0002933147017109513,quality-specific,0.21184649227383737,0.0017517375997575036,8,0.21184618152473383,0.0007664989764011914,9.0,177.7773589028526,178.3448185968167,16,,,
AT5G06860->AT1G79670,6-12h,3,gamma,UV-B,194.62053219524256,0.2657337830943312,732.3891224103613,0.00023559091816455557,0.0002933147017109513,quality-specific,0.26575881059446366,0.0021899679621296786,8,0.2657337830943312,0.00095528430086283,9.0,194.62053219524256,195.36691160749086,16,,,
AT5G06860->AT1G79680,6-12h,3,gamma,UV-B,83.37419038846643,0.1745283985554308,477.7113127637306,0.00023559091816455557,0.0002933147017109513,quality-specific,0.17458172146298082,0.0014354426121812997,8,0.1745283985554308,0.0006301438031423867,9.0,83.37419038846643,83.88037937161816,16,,,
AT5G06860->AT2G23450,6-12h,3,gamma,UV-B,202.02510789822463,0.31426035857771145,642.8590255944328,0.00023559091816455557,0.0002933147017109513,quality-specific,0.3142751325775418,0.002580864073191271,8,0.31426035857771145,0.0011271027371018835,9.0,202.02510789822463,202.898352743891,16,,,
AT5G06860->AT3G25490,6-12h,3,gamma,UV-B,1.525784325779961,0.13890052818718598,10.984726593147105,0.00023559091816455557,0.0002933147017109513,quality-specific,0.13892821489374702,0.001149808517126448,8,0.13890052818718598,0.0005032760774864293,9.0,1.525784325779961,1.4064819747870838,16,,,
AT5G06860->AT3G53840,6-12h,3,gamma,UV-B,90.78342546301573,0.159971369051607,567.4979591737373,0.00023559091816455557,0.0002933147017109513,quality-specific,0.15998283886341863,0.0013261954008913686,8,0.159971369051607,0.0005790813511244909,9.0,90.78342546301573,91.29926512685753,16,,,
AT5G06860->AT4G31100,6-12h,3,gamma,UV-B,182.50661429366735,0.1540647665065228,1184.6096835251453,0.00023559091816455557,0.0002933147017109513,quality-specific,0.1540887391262556,0.001276518486876007,8,0.1540647665065228,0.0005576218061498104,9.0,182.50661429366735,183.2111428541915,16,,,
AT5G06860->AT5G02070,6-12h,3,gamma,UV-B,97.84718384551232,0.14668387319158524,667.0616320426251,0.00023559091816455557,0.0002933147017109513,quality-specific,0.14670317660330742,0.0012153075488508878,8,0.14668387319158524,0.0005316824508847168,9.0,97.84718384551232,98.41284453654121,16,,,
AT5G06870->AT1G16130,6-12h,3,gamma,UV-B,141.64671462437752,0.15420952816312522,918.534128932302,0.00023559091816455557,0.0002933147017109513,quality-specific,0.15425544360116986,0.0012753044146488017,8,0.15420952816312522,0.0005595271525968024,9.0,141.64671462437752,142.26208382345317,16,,,
AT5G06870->AT1G16150,6-12h,3,gamma,UV-B,109.37309391263125,0.16498574291944185,662.9245168537698,0.00021981419232046634,0.0002933147017109513,quality-specific,0.16507831958125874,0.0013568933981361558,8,0.16498574291944185,0.0005969148752614675,9.0,109.37309391263125,110.04529430089752,16,,,
AT5G06870->AT1G16160,6-12h,3,gamma,UV-B,75.46010332788896,0.13270945320524075,568.6113649431344,0.00023559091816455557,0.0002933147017109513,quality-specific,0.13276429755864916,0.0010975001094654013,8,0.13270945320524075,0.00048180705875381735,9.0,75.46010332788896,76.15500398614225,16,,,
AT5G06870->AT1G16260,6-12h,3,gamma,HZE-Fe,122.05178212044312,0.21241965467017782,574.5785732961099,0.0003236502527386298,0.0003302264132524426,quality-specific,0.21241965467017782,0.001773162487325712,8,0.21246628216278746,0.0007693554707254001,9.0,122.05178212044312,122.6669189402148,16,,,
AT5G06870->AT1G17910,6-12h,3,gamma,UV-B,1.6176115788574954,0.12669629010618647,12.767631771236125,0.00023559091816455557,0.0002933147017109513,quality-specific,0.12673634166927822,0.0010506289194232856,8,0.12669629010618647,0.0004604823471341506,9.0,1.6176115788574954,1.5045866814335196,16,,,
AT5G06870->AT1G19390,6-12h,3,gamma,UV-B,24.29534983543747,0.12043021590994268,201.73799118325465,0.00023559091816455557,0.0002933147017109513,quality-specific,0.12047668671585236,0.0009972812043804267,8,0.12043021590994268,0.00043806213634953336,9.0,24.29534983543747,24.535230329076782,16,,,
AT5G06870->AT1G21210,6-12h,3,gamma,UV-B,80.00638952236291,0.1191895984739349,671.2531172748198,0.00023559091816455557,0.0002933147017109513,quality-specific,0.11923582794555095,0.0009868897798184662,8,0.1191895984739349,0.00043371793343200673,9.0,80.00638952236291,80.73134782958341,16,,,
AT5G06870->AT1G21230,6-12h,3,gamma,UV-B,10.61520100633029,0.1148406690822467,92.43416196685413,0.00023559091816455557,0.0002933147017109513,quality-specific,0.11488400980820722,0.0009514711007037208,8,0.1148406690822467,0.0004178941674849423,9.0,10.61520100633029,10.634535229704344,16,,,
AT5G06870->AT1G21250,6-12h,3,gamma,UV-B,121.48051336188352,0.13270515062858312,915.4167173351451,0.00021981419232046634,0.0002933147017109513,quality-specific,0.1327679268267169,0.0010964158031650062,8,0.13270515062858312,0.00048186661437332496,9.0,121.48051336188352,122.15888666440745,16,,,
AT5G06870->AT1G21270,6-12h,3,gamma,UV-B,132.49367619380894,0.1614709546942825,820.5418519055823,0.00021981419232046634,0.0002933147017109513,quality-specific,0.16158771863532642,0.0013170843234959048,8,0.1614709546942825,0.0005854896787309459,9.0,132.49367619380894,133.12850091417133,16,,,
AT5G06870->AT1G25390,6-12h,3,gamma,UV-B,160.46968231750424,0.26080543829628405,615.2850315000146,0.00023559091816455557,0.0002933147017109513,quality-specific,0.2608881946858384,0.002136076644305664,8,0.26080543829628405,0.0009393449708763469,9.0,160.46968231750424,160.93997621164675,16,,,
AT5G06870->AT1G69730,6-12h,3,gamma,UV-B,109.81327683685868,0.23942165844688532,458.6605804554657,0.00023559091816455557,0.0002933147017109513,quality-specific,0.23947784389563254,0.001967109751703157,8,0.23942165844688532,0.0008617720398765775,9.0,109.81327683685868,110.40714293619989,16,,,
AT5G06870->AT1G69910,6-12h,3,gamma,UV-B,133.738559753961,0.17351428502903177,770.7639733038945,0.00023559091816455557,0.0002933147017109513,quality-specific,0.17354533108974826,0.001437376554402672,8,0.17351428502903177,0.000630712850401958,9.0,133.738559753961,134.34915056011698,16,,,
AT5G06870->AT1G79670,6-12h,3,gamma,UV-B,155.42454470330017,0.21765841106449202,714.0755275349685,0.00023559091816455557,0.0002933147017109513,quality-specific,0.21771764783088923,0.0017971960611776344,8,0.21765841106449202,0.0007861856069321235,9.0,155.42454470330017,155.95118498727578,16,,,
AT5G06870->AT1G79680,6-12h,3,gamma,UV-B,48.872543613276044,0.14294565897313838,341.8959621744087,0.00021981419232046634,0.0002933147017109513,quality-specific,0.14301466787489045,0.0011777530884987206,8,0.14294565897313838,0.0005184696286299783,9.0,48.872543613276044,49.37689835046924,16,,,
AT5G06870->AT2G23450,6-12h,3,gamma,UV-B,166.75334430406102,0.2574132589629021,647.8040213464419,0.00023559091816455557,0.0002933147017109513,quality-specific,0.25747127573408646,0.0021182310352451704,8,0.2574132589629021,0.000927710139256619,9.0,166.75334430406102,167.23503990258098,16,,,
AT5G06870->AT3G25490,6-12h,3,gamma,UV-B,0.6500456336442313,0.11376258461261646,5.714054720695403,0.00023559091816455557,0.0002933147017109513,quality-specific,0.11380538227808354,0.0009433090029229051,8,0.11376258461261646,0.0004140413493370318,9.0,0.6500456336442313,0.5461884348151059,16,,,
AT5G06870->AT3G53840,6-12h,3,gamma,UV-B,54.47862749338413,0.13102172494324352,415.79842974120044,0.00023559091816455557,0.0002933147017109513,quality-specific,0.13105431254202254,0.0010880674300842636,8,0.13102172494324352,0.00047643114695011606,9.0,54.47862749338413,55.05312099414954,16,,,
AT5G06870->AT4G31100,6-12h,3,gamma,UV-B,139.43279421081542,0.1261835819014799,1104.9994944641853,0.00023559091816455557,0.0002933147017109513,quality-specific,0.12622555044863906,0.0010472975627871227,8,0.1261835819014799,0.00045877155800609545,9.0,139.43279421081542,140.0788989153955,16,,,
AT5G06870->AT5G02070,6-12h,3,gamma,UV-B,58.95407347300008,0.12013787732615198,490.720119125717,0.00023559091816455557,0.0002933147017109513,quality-specific,0.12017494231099188,0.0009970611006133395,8,0.12013787732615198,0.0004374188363479147,9.0,58.95407347300008,59.62340735360763,16,,,
AT5G06920->AT1G03870,6-12h,3,gamma,HZE-Fe,27.318829308034832,0.20516395932090625,133.1560835463514,0.00023559091816455557,0.0002933147017109513,quality-specific,0.20516395932090625,0.0016939618864379611,8,0.20517137754294035,0.0007390042409265898,9.0,27.318829308034832,27.41851438422756,16,,,
AT5G06920->AT2G24450,6-12h,3,HZE-Fe,gamma,0.0797754158042843,0.06646132600895775,1.2003283803505824,0.5608435703845114,0.561281900646633,quality-shared,0.0797754158042843,0.0006680981068225113,8,0.07977287931173144,0.00029218929030607247,9.0,0.06646132600895775,0.01499001082044147,16,,,
AT5G06920->AT3G12660,6-12h,3,gamma,UV-B,0.23448708654721995,0.075469533077688,3.1070430276259957,0.00023559091816455557,0.0002933147017109513,quality-specific,0.07548035276983725,0.0006306549183770655,8,0.075469533077688,0.0002763329482590846,9.0,0.23448708654721995,0.1630758273632458,16,,,
AT5G06920->AT4G12730,6-12h,3,gamma,HZE-Fe,23.004628011755976,0.1821390144756717,126.30258310104506,0.00023559091816455557,0.0002933147017109513,quality-specific,0.1821390144756717,0.0015087173044341126,8,0.18215155994224028,0.0006584700326967141,9.0,23.004628011755976,23.100916018056456,16,,,
AT5G06920->AT5G03170,6-12h,3,gamma,UV-B,11.088871131010432,0.13473979152610188,82.29841389402988,0.00023559091816455557,0.0002933147017109513,quality-specific,0.1347502271425871,0.0011181997510807298,8,0.13473979152610188,0.0004894477239065566,9.0,11.088871131010432,11.126144215795037,16,,,
AT5G06920->AT5G60490,6-12h,3,gamma,HZE-Fe,6.131473681025408,0.10694948608506315,57.33055768167685,0.00023559091816455557,0.0002933147017109513,quality-specific,0.10694948608506315,0.0008930897192307527,8,0.10695326375185918,0.00039061409949471033,9.0,6.131473681025408,6.123253411380787,16,,,
AT5G07130->AT2G38460,6-12h,3,gamma,UV-B,112.83354632745326,0.2068720241056411,545.4268010150748,0.00023559091816455557,0.0002933147017109513,quality-specific,0.20689398843642168,0.0017074469230718868,8,0.2068720241056411,0.0007475259185128071,9.0,112.83354632745326,113.43777110328595,16,,,
AT5G07130->AT5G03570,6-12h,3,gamma,HZE-Fe,107.60289442115352,0.18249640749881035,589.6165075022365,0.00023559091816455557,0.0002933147017109513,quality-specific,0.18249640749881035,0.0015174832630310095,8,0.18250789008095467,0.0006614828363858764,9.0,107.60289442115352,108.22648850878214,16,,,
AT5G07190->AT1G32090,6-12h,3,gamma,HZE-Fe,86.1423854789673,0.12761492428153462,675.0181137821022,0.0003236502527386298,0.0003302264132524426,quality-specific,0.12761492428153462,0.0010682243697796962,8,0.12762982821264213,0.0004670054907662472,9.0,86.1423854789673,86.71265110131341,16,,,
AT5G07230->AT3G13220,6-12h,3,HZE-Fe,gamma,0.06428921468218401,0.04419203799179614,1.454769175708048,0.5608435703845114,0.561281900646633,quality-shared,0.06428921468218401,0.0005372919497446049,8,0.0642744056396502,0.00023536373370179159,9.0,0.04419203799179614,0.020694702185433102,16,,,
AT5G07230->AT3G23870,6-12h,3,gamma,HZE-Fe,1.7486794936600027,0.0796216585714701,21.962359551834137,0.00023559091816455557,0.0002933147017109513,quality-specific,0.0796216585714701,0.0006683310670158249,8,0.0796233230135017,0.00029223259671554163,9.0,1.7486794936600027,1.6867188605839447,16,,,
AT5G07230->AT5G40260,6-12h,3,HZE-Fe,gamma,0.06996215774923481,0.05319518924137901,1.3151970835515565,0.5608435703845114,0.561281900646633,quality-shared,0.06996215774923481,0.0005854427220342013,8,0.06995349479317729,0.00025616428347209646,9.0,0.05319518924137901,0.017485043249187284,16,,,
AT5G07530->AT3G21630,6-12h,3,gamma,UV-B,19.041025553989293,0.16530802620976262,115.1851243437373,0.00023559091816455557,0.0002933147017109513,quality-specific,0.16536276775555658,0.0013620864044744533,8,0.16530802620976262,0.0005969595830654168,9.0,19.041025553989293,19.15562601490413,16,,,
AT5G07830->AT1G24140,6-12h,3,gamma,UV-B,116.32654904591207,0.15136093389599856,768.5374690264601,0.00021981419232046634,0.0002933147017109513,quality-specific,0.1514378312696169,0.0012365835688325575,8,0.15136093389599856,0.0005475857320424285,9.0,116.32654904591207,116.9749858315087,16,,,
AT5G07830->AT1G59970,6-12h,3,gamma,UV-B,145.02336494289432,0.20973329926164433,691.4656158723573,0.00023559091816455557,0.0002933147017109513,quality-specific,0.20975518099640367,0.0017304744461618846,8,0.20973329926164433,0.0007583931160846326,9.0,145.02336494289432,145.54930535805747,16,,,
AT5G07830->AT1G70170,6-12h,3,gamma,UV-B,126.9834712665043,0.22232084884119643,571.1721232101289,0.00023559091816455557,0.0002933147017109513,quality-specific,0.22237032638049897,0.0018270308834833807,8,0.22232084884119643,0.0008008761268504059,9.0,126.9834712665043,127.5283515208285,16,,,
AT5G07830->AT2G45040,6-12h,3,gamma,UV-B,89.70077222193736,0.15738668500988579,569.9387608062465,0.00023559091816455557,0.0002933147017109513,quality-specific,0.15738793875199136,0.001308659481569486,8,0.15738668500988579,0.0005717303716015117,9.0,89.70077222193736,90.32751715670734,16,,,
AT5G07830->AT4G16640,6-12h,3,gamma,UV-B,80.05097547145631,0.15006663050509608,533.4362156464749,0.00023559091816455557,0.0002933147017109513,quality-specific,0.15006818529782423,0.0012482724541210367,8,0.15006663050509608,0.0005457887817294478,9.0,80.05097547145631,80.67604783097173,16,,,
AT5G08370->AT1G05590,6-12h,3,gamma,UV-B,141.16368423888267,0.17918562921347655,787.8069511406205,0.00023559091816455557,0.0002933147017109513,quality-specific,0.17921033033432396,0.0014798139340104826,8,0.17918562921347655,0.0006502698444920551,9.0,141.16368423888267,141.74760397677974,16,,,
AT5G08370->AT1G65590,6-12h,3,gamma,UV-B,167.99792288118124,0.22512199179956552,746.2528273592925,0.00023559091816455557,0.0002933147017109513,quality-specific,0.22513958751251065,0.0018568428793146248,8,0.22512199179956552,0.0008125808959408758,9.0,167.99792288118124,168.5304465230598,16,,,
AT5G08370->AT3G09840,6-12h,3,gamma,UV-B,190.5985666217922,0.37414064697269517,509.43025881842266,0.00023559091816455557,0.0002933147017109513,quality-specific,0.37421683502914266,0.003035918912098334,8,0.37414064697269517,0.0013331554717610126,9.0,190.5985666217922,191.19636914159696,16,,,
AT5G08380->AT1G05590,6-12h,3,gamma,UV-B,159.84906194975298,0.16108782940197827,992.3099873104995,0.00023559091816455557,0.0002933147017109513,quality-specific,0.16114146133221458,0.001325552949849571,8,0.16108782940197827,0.0005867260445379721,9.0,159.84906194975298,160.38811170214177,16,,,
AT5G08380->AT1G65590,6-12h,3,gamma,UV-B,184.42413399113116,0.20238771761572708,911.2417302975701,0.00023559091816455557,0.0002933147017109513,quality-specific,0.2024430552014094,0.0016633699564071842,8,0.20238771761572708,0.0007332309476464745,9.0,184.42413399113116,185.0354630118237,16,,,
AT5G08380->AT3G09840,6-12h,3,gamma,UV-B,202.74142673940872,0.3363742397433744,602.7257821350518,0.00023559091816455557,0.0002933147017109513,quality-specific,0.3365086521597481,0.0027199468936190897,8,0.3363742397433744,0.0012032752200959822,9.0,202.74142673940872,203.6051895674013,16,,,
AT5G08380->AT4G25830,6-12h,3,gamma,UV-B,167.65110607742486,0.25010298026540734,670.3283019639142,0.00023559091816455557,0.0002933147017109513,quality-specific,0.25015223889414007,0.0020431971314384977,8,0.25010298026540734,0.0009016889386210301,9.0,167.65110607742486,168.11660720848317,16,,,
AT5G09360->AT2G38460,6-12h,3,gamma,HZE-Fe,13.139741948565641,0.1416019852118461,92.79348682087827,0.00023559091816455557,0.0002933147017109513,quality-specific,0.1416019852118461,0.001181676458964246,8,0.14161167717277046,0.0005151296583423082,9.0,13.139741948565641,13.174241762358859,16,,,
AT5G09360->AT5G03570,6-12h,3,gamma,HZE-Fe,12.14349720201386,0.12490056424161013,97.22531900274876,0.0003236502527386298,0.0003302264132524426,quality-specific,0.12490056424161013,0.0010500212957303939,8,0.12493029852618455,0.0004557814356878146,9.0,12.14349720201386,12.181291664588311,16,,,
AT5G09440->AT1G20850,6-12h,3,gamma,HZE-Fe,189.29972729076525,0.3755352304272994,504.0798091709591,0.0003236502527386298,0.0003302264132524426,quality-specific,0.3755352304272994,0.003083081510923032,8,0.3755744743548368,0.0013411141404706239,9.0,189.29972729076525,189.74681108234435,16,,,
AT5G09440->AT4G35350,6-12h,3,gamma,HZE-Fe,183.9091381465865,0.32656519263421124,563.1620953326305,0.0003236502527386298,0.0003302264132524426,quality-specific,0.32656519263421124,0.0027051853938713,8,0.32666629103801204,0.0011728127033227107,9.0,183.9091381465865,184.34655511629705,16,,,
AT5G09520->AT2G48130,6-12h,3,gamma,HZE-Fe,151.37784001889182,0.2729700443057765,554.5584329734031,0.0003236502527386298,0.0003302264132524426,quality-specific,0.2729700443057765,0.0022656855093030072,8,0.27306567571445567,0.000985772542856902,9.0,151.37784001889182,151.76548178514068,16,,,
AT5G09520->AT3G22600,6-12h,3,gamma,HZE-Fe,170.53691939404504,0.3312258222995563,514.8660156085707,0.0003236502527386298,0.0003302264132524426,quality-specific,0.3312258222995563,0.0027273339933245205,8,0.3313104405968834,0.001188597442242698,9.0,170.53691939404504,170.89341382594435,16,,,
AT5G09520->AT4G14815,6-12h,3,gamma,HZE-Fe,1.0204818121623027,0.14336074884466532,7.118279029555142,0.0003236502527386298,0.0003302264132524426,quality-specific,0.14336074884466532,0.0011993272437427044,8,0.1433968267958777,0.0005226487882856375,9.0,1.0204818121623027,0.8884313627769904,16,,,
AT5G09520->AT5G13900,6-12h,3,gamma,HZE-Fe,120.4221489481633,0.21082846490475804,571.1854374245153,0.0003236502527386298,0.0003302264132524426,quality-specific,0.21082846490475804,0.0017690421779680374,8,0.21094684097222366,0.0007668155305268507,9.0,120.4221489481633,120.95484976447827,16,,,
AT5G09530->AT2G04780,6-12h,3,gamma,HZE-Fe,203.3925689799357,0.4466157356047817,455.40842555516554,0.0003236502527386298,0.0003302264132524426,quality-specific,0.4466157356047817,0.003640284951680926,8,0.4466610879988473,0.0015907991123364387,9.0,203.3925689799357,204.11469956909303,16,,,
AT5G09530->AT2G48130,6-12h,3,gamma,HZE-Fe,190.6727274146972,0.3952772191498006,482.3772233189002,0.0003236502527386298,0.0003302264132524426,quality-specific,0.3952772191498006,0.003244597921068435,8,0.3953632332871532,0.001411864651412709,9.0,190.6727274146972,191.13140048477985,16,,,
AT5G09530->AT3G22600,6-12h,3,gamma,HZE-Fe,203.6960483308325,0.4795928754076265,424.7270107123725,0.0003236502527386298,0.0003302264132524426,quality-specific,0.4795928754076265,0.0039040818707130887,8,0.47965246056156324,0.0017016309516766368,9.0,203.6960483308325,204.42023452684214,16,,,
AT5G09530->AT3G22620,6-12h,3,gamma,HZE-Fe,201.96129382354565,0.46547899950998506,433.8784220902609,0.0003236502527386298,0.0003302264132524426,quality-specific,0.46547899950998506,0.0038007423607186778,8,0.46556587437874086,0.0016551321403638034,9.0,201.96129382354565,202.62606574268725,16,,,
AT5G09530->AT4G09030,6-12h,3,gamma,UV-B,198.5176927357603,0.37591694624881306,528.0892354460785,0.00023559091816455557,0.0002933147017109513,quality-specific,0.37592918956517285,0.003062337684031477,8,0.37591694624881306,0.0013413696736738407,9.0,198.5176927357603,199.21330623650906,16,,,
AT5G09530->AT4G14815,6-12h,3,gamma,HZE-Fe,2.377388218246227,0.20763587649369852,11.44979498915438,0.0003236502527386298,0.0003302264132524426,quality-specific,0.20763587649369852,0.0017189149845519172,8,0.20765991860504993,0.0007492449310112357,9.0,2.377388218246227,2.1882142784194594,16,,,
AT5G09640->AT1G44120,6-12h,3,gamma,UV-B,9.611380170222844,0.06194731646047588,155.1541006034567,0.00023559091816455557,0.0002933147017109513,quality-specific,0.061956450260352416,0.0005190435571761247,8,0.06194731646047588,0.00022719652642250236,9.0,9.611380170222844,9.749999858434117,16,,,
AT5G09640->AT1G77460,6-12h,3,gamma,UV-B,63.39285442888014,0.10849148301861142,584.3118064669212,0.00023559091816455557,0.0002933147017109513,quality-specific,0.10851302522636766,0.0009010949304783998,8,0.10849148301861142,0.00039498334023872886,9.0,63.39285442888014,64.07644749416082,16,,,
AT5G10560->AT5G09870,6-12h,3,gamma,UV-B,201.20689431448187,0.32979093838566964,610.1043749091224,0.00023559091816455557,0.0002933147017109513,quality-specific,0.3298471022031006,0.0026867012343487953,8,0.32979093838566964,0.001180050962849472,9.0,201.20689431448187,201.98890931241866,16,,,
AT5G10760->AT1G21250,6-12h,3,gamma,UV-B,56.012741919944716,0.06918482826196594,809.6101895036065,0.00023559091816455557,0.0002933147017109513,quality-specific,0.06920492174017925,0.0005774405793905762,8,0.06918482826196594,0.0002534301168190734,9.0,56.012741919944716,56.7970699809741,16,,,
AT5G10760->AT1G35710,6-12h,3,gamma,UV-B,45.782455427250895,0.07001602874930829,653.8853494701125,0.00023559091816455557,0.0002933147017109513,quality-specific,0.07002302216893835,0.0005862234076484513,8,0.07001602874930829,0.00025702937032114905,9.0,45.782455427250895,46.49997716392297,16,,,
AT5G10760->AT2G32680,6-12h,3,gamma,UV-B,19.46497044046093,0.06986506336247772,278.60806966525905,0.00023559091816455557,0.0002933147017109513,quality-specific,0.06988371921553962,0.0005827530370866679,8,0.06986506336247772,0.0002559519727707172,9.0,19.46497044046093,19.901412209702208,16,,,
AT5G10760->AT4G04490,6-12h,3,gamma,UV-B,31.432813703565046,0.05928776857563916,530.1736674987718,0.00023559091816455557,0.0002933147017109513,quality-specific,0.05929889238559213,0.000496155810786472,8,0.05928776857563916,0.00021775863140610706,9.0,31.432813703565046,32.062296231720474,16,,,
AT5G10760->AT4G11890,6-12h,3,gamma,UV-B,35.49223307056095,0.07109759785892265,499.2043914196283,0.00023559091816455557,0.0002933147017109513,quality-specific,0.07111138139357673,0.0005946047265162268,8,0.07109759785892265,0.00026070700395775,9.0,35.49223307056095,36.073011083864834,16,,,
AT5G10760->AT5G10380,6-12h,3,gamma,UV-B,56.94308033703708,0.09892876967135754,575.5967705471585,0.00021981419232046634,0.0002933147017109513,quality-specific,0.09900397770035148,0.0008081574370255054,8,0.09892876967135754,0.00035984499235124556,9.0,56.94308033703708,57.71274349983003,16,,,
AT5G10760->AT5G54610,6-12h,3,gamma,UV-B,15.453915862721011,0.06183023491316618,249.94108277971694,0.00023559091816455557,0.0002933147017109513,quality-specific,0.06184061358007412,0.0005177047317163364,8,0.06183023491316618,0.00022696747762887106,9.0,15.453915862721011,15.804904031134676,16,,,
AT5G11920->AT1G11820,6-12h,3,gamma,UV-B,162.34806031713367,0.23985773112385564,676.8514800688322,0.00023559091816455557,0.0002933147017109513,quality-specific,0.23992993783693223,0.0019682085706452823,8,0.23985773112385564,0.0008599638167897942,9.0,162.34806031713367,162.84622154932552,16,,,
AT5G11920->AT1G66250,6-12h,3,gamma,UV-B,133.38475006239162,0.17163380158649094,777.1473266306195,0.00023559091816455557,0.0002933147017109513,quality-specific,0.1716843285416502,0.0014143601066494767,8,0.17163380158649094,0.0006202002341647581,9.0,133.38475006239162,133.9828846911071,16,,,
AT5G11920->AT2G01630,6-12h,3,gamma,UV-B,145.85085582973903,0.14294414595382016,1020.3345849284232,0.00023559091816455557,0.0002933147017109513,quality-specific,0.14300531937155864,0.0011786071705347843,8,0.14294414595382016,0.0005184570595970009,9.0,145.85085582973903,146.45032065057427,16,,,
AT5G11920->AT3G13560,6-12h,3,gamma,UV-B,141.5008281166332,0.19457325738335418,727.2367745678633,0.00021981419232046634,0.0002933147017109513,quality-specific,0.19466370832197327,0.0015931984714228212,8,0.19457325738335418,0.0007017598871606862,9.0,141.5008281166332,142.05105450372966,16,,,
