Time,Source,Target,Strength
0.5-2h,oxidative_stress,root_lateral_root_cap,0.0
0.5-2h,oxidative_stress,root_meristem,2412.627127232093
0.5-2h,oxidative_stress,root_pericycle,2806.830836981084
0.5-2h,oxidative_stress,root_phloem,2139.1734874991043
0.5-2h,oxidative_stress,root_stele,1707.2357615711817
0.5-2h,oxidative_stress,root_xylem,2252.5938574227152
0.5-2h,oxidative_stress,shoot_apical_meristem,2133.000619387688
0.5-2h,root_columella,cotyledon,2248.0643975002076
0.5-2h,root_columella,dna_damage_response,2040.7296189507817
0.5-2h,root_columella,hormone_response_aba,2273.4200598545312
0.5-2h,root_columella,hormone_response_auxin,1879.6008436527757
0.5-2h,root_columella,hormone_response_cytokinin,1795.788232533989
0.5-2h,root_columella,hormone_response_ethylene,2203.0183823936445
0.5-2h,root_columella,hormone_response_ja,1605.8236117716303
0.5-2h,root_columella,hormone_response_sa,2229.8447405701595
0.5-2h,root_columella,hypocotyl,2296.690798082864
0.5-2h,root_columella,leaf_epidermis,603.332556802875
0.5-2h,root_columella,leaf_mesophyll,2627.0546444702954
0.5-2h,root_columella,leaf_vasculature,626.7109345504944
0.5-2h,root_columella,oxidative_stress,2494.918580644899
0.5-2h,root_columella,root_columella,2088.982597501453
0.5-2h,root_columella,root_cortex,2300.5261424415908
0.5-2h,root_columella,root_endodermis,2384.444529880219
0.5-2h,root_columella,root_epidermis,1284.1584116162076
0.5-2h,root_columella,root_lateral_root_cap,0.0
0.5-2h,root_columella,root_meristem,1990.3587239861397
0.5-2h,root_columella,root_pericycle,2421.5402312512897
0.5-2h,root_columella,root_phloem,1707.015811208706
0.5-2h,root_columella,root_stele,1291.4225812289853
0.5-2h,root_columella,root_xylem,1824.3827451274617
0.5-2h,root_columella,shoot_apical_meristem,1703.1241796695772
0.5-2h,root_cortex,cotyledon,2464.930022976694
0.5-2h,root_cortex,dna_damage_response,2265.803563461213
0.5-2h,root_cortex,hormone_response_aba,2489.536588438006
0.5-2h,root_cortex,hormone_response_auxin,2106.270361039432
0.5-2h,root_cortex,hormone_response_cytokinin,2024.631196278021
0.5-2h,root_cortex,hormone_response_ethylene,2422.1878402867624
0.5-2h,root_cortex,hormone_response_ja,1830.0749155980482
0.5-2h,root_cortex,hormone_response_sa,2449.803828217013
0.5-2h,root_cortex,hypocotyl,2512.1418971485045
0.5-2h,root_cortex,leaf_epidermis,738.9814632646163
0.5-2h,root_cortex,leaf_mesophyll,2823.641485665039
0.5-2h,root_cortex,leaf_vasculature,765.1842683022786
0.5-2h,root_cortex,oxidative_stress,2699.84935675507
0.5-2h,root_cortex,root_columella,2311.9279671041877
0.5-2h,root_cortex,root_cortex,2517.7384943903126
0.5-2h,root_cortex,root_endodermis,2596.5040004071784
0.5-2h,root_cortex,root_epidermis,1497.7140476942825
0.5-2h,root_cortex,root_lateral_root_cap,0.0
0.5-2h,root_cortex,root_meristem,2217.054329532052
0.5-2h,root_cortex,root_pericycle,2632.246911191206
0.5-2h,root_cortex,root_phloem,1935.1753105734242
0.5-2h,root_cortex,root_stele,1504.8797282923342
0.5-2h,root_cortex,root_xylem,2052.069698117596
0.5-2h,root_cortex,shoot_apical_meristem,1929.9795490424349
0.5-2h,root_endodermis,cotyledon,2533.18603737335
0.5-2h,root_endodermis,dna_damage_response,2339.603752960134
0.5-2h,root_endodermis,hormone_response_aba,2557.110706256891
0.5-2h,root_endodermis,hormone_response_auxin,2183.4357904076487
0.5-2h,root_endodermis,hormone_response_cytokinin,2103.847049924945
0.5-2h,root_endodermis,hormone_response_ethylene,2491.8004025955042
0.5-2h,root_endodermis,hormone_response_ja,1910.7754842819213
0.5-2h,root_endodermis,hormone_response_sa,2518.976382288947
0.5-2h,root_endodermis,hypocotyl,2579.160490159186
0.5-2h,root_endodermis,leaf_epidermis,797.7805981580035
0.5-2h,root_endodermis,leaf_mesophyll,2882.1760911130173
0.5-2h,root_endodermis,leaf_vasculature,824.3140372738285
0.5-2h,root_endodermis,oxidative_stress,2761.733775841023
0.5-2h,root_endodermis,root_columella,2384.3702141277986
0.5-2h,root_endodermis,root_cortex,2585.0375140130623
0.5-2h,root_endodermis,root_endodermis,2661.4026021998125
0.5-2h,root_endodermis,root_epidermis,1579.5323577160677
0.5-2h,root_endodermis,root_lateral_root_cap,0.0
0.5-2h,root_endodermis,root_meristem,2292.304868202774
0.5-2h,root_endodermis,root_pericycle,2696.2168965645287
0.5-2h,root_endodermis,root_phloem,2015.583550650271
0.5-2h,root_endodermis,root_stele,1586.4437279426113
0.5-2h,root_endodermis,root_xylem,2130.3987456978098
0.5-2h,root_endodermis,shoot_apical_meristem,2010.0843841798192
0.5-2h,root_epidermis,cotyledon,1527.7467135234142
0.5-2h,root_epidermis,dna_damage_response,1323.4143357597325
0.5-2h,root_epidermis,hormone_response_aba,1552.739408531254
0.5-2h,root_epidermis,hormone_response_auxin,1178.8360316494338
0.5-2h,root_epidermis,hormone_response_cytokinin,1103.2277202678322
0.5-2h,root_epidermis,hormone_response_ethylene,1481.8140188191114
0.5-2h,root_epidermis,hormone_response_ja,948.988326333521
0.5-2h,root_epidermis,hormone_response_sa,1504.9636154947195
0.5-2h,root_epidermis,hypocotyl,1576.0615685255361
0.5-2h,root_epidermis,leaf_epidermis,281.40515343184376
0.5-2h,root_epidermis,leaf_mesophyll,1930.935648008483
0.5-2h,root_epidermis,leaf_vasculature,298.0914539278343
0.5-2h,root_epidermis,oxidative_stress,1786.941902322604
0.5-2h,root_epidermis,root_columella,1370.0699208511257
0.5-2h,root_epidermis,root_cortex,1575.2190328232045
0.5-2h,root_epidermis,root_endodermis,1666.1647694607032
0.5-2h,root_epidermis,root_epidermis,701.987055567041
0.5-2h,root_epidermis,root_lateral_root_cap,0.0
0.5-2h,root_epidermis,root_meristem,1276.2052568970194
0.5-2h,root_epidermis,root_pericycle,1703.426772296196
0.5-2h,root_epidermis,root_phloem,1028.2067050011397
0.5-2h,root_epidermis,root_stele,707.743723287032
0.5-2h,root_epidermis,root_xylem,1129.221320419366
0.5-2h,root_epidermis,shoot_apical_meristem,1026.7437164779203
0.5-2h,root_lateral_root_cap,cotyledon,0.0
0.5-2h,root_lateral_root_cap,dna_damage_response,0.0
0.5-2h,root_lateral_root_cap,hormone_response_aba,0.0
0.5-2h,root_lateral_root_cap,hormone_response_auxin,0.0
0.5-2h,root_lateral_root_cap,hormone_response_cytokinin,0.0
0.5-2h,root_lateral_root_cap,hormone_response_ethylene,0.0
0.5-2h,root_lateral_root_cap,hormone_response_ja,0.0
0.5-2h,root_lateral_root_cap,hormone_response_sa,0.0
0.5-2h,root_lateral_root_cap,hypocotyl,0.0
0.5-2h,root_lateral_root_cap,leaf_epidermis,0.0
0.5-2h,root_lateral_root_cap,leaf_mesophyll,0.0
0.5-2h,root_lateral_root_cap,leaf_vasculature,0.0
0.5-2h,root_lateral_root_cap,oxidative_stress,0.0
0.5-2h,root_lateral_root_cap,root_columella,0.0
0.5-2h,root_lateral_root_cap,root_cortex,0.0
0.5-2h,root_lateral_root_cap,root_endodermis,0.0
0.5-2h,root_lateral_root_cap,root_epidermis,0.0
0.5-2h,root_lateral_root_cap,root_lateral_root_cap,0.0
0.5-2h,root_lateral_root_cap,root_meristem,0.0
0.5-2h,root_lateral_root_cap,root_pericycle,0.0
0.5-2h,root_lateral_root_cap,root_phloem,0.0
0.5-2h,root_lateral_root_cap,root_stele,0.0
0.5-2h,root_lateral_root_cap,root_xylem,0.0
0.5-2h,root_lateral_root_cap,shoot_apical_meristem,0.0
0.5-2h,root_meristem,cotyledon,2157.175880514165
0.5-2h,root_meristem,dna_damage_response,1948.00360817249
0.5-2h,root_meristem,hormone_response_aba,2182.879715070132
0.5-2h,root_meristem,hormone_response_auxin,1787.2401080182854
0.5-2h,root_meristem,hormone_response_cytokinin,1703.3348066046806
0.5-2h,root_meristem,hormone_response_ethylene,2111.6174527599474
0.5-2h,root_meristem,hormone_response_ja,1516.4140425375529
0.5-2h,root_meristem,hormone_response_sa,2138.2096415527703
0.5-2h,root_meristem,hypocotyl,2206.3293450074734
0.5-2h,root_meristem,leaf_epidermis,553.3159809916455
0.5-2h,root_meristem,leaf_mesophyll,2541.7265241976174
0.5-2h,root_meristem,leaf_vasculature,575.4799241953142
0.5-2h,root_meristem,oxidative_stress,2407.533998587622
0.5-2h,root_meristem,root_columella,1996.717485037689
0.5-2h,root_meristem,root_cortex,2209.696773703251
0.5-2h,root_meristem,root_endodermis,2294.981327621124
0.5-2h,root_meristem,root_epidermis,1201.4722410493207
0.5-2h,root_meristem,root_lateral_root_cap,0.0
0.5-2h,root_meristem,root_meristem,1897.3200057026706
0.5-2h,root_meristem,root_pericycle,2332.5030097928698
0.5-2h,root_meristem,root_phloem,1615.4488540372754
0.5-2h,root_meristem,root_stele,1208.7006837398126
0.5-2h,root_meristem,root_xylem,1732.0673723294567
0.5-2h,root_meristem,shoot_apical_meristem,1612.0084543125088
0.5-2h,root_pericycle,cotyledon,2581.040173831614
0.5-2h,root_pericycle,dna_damage_response,2389.2111540000747
0.5-2h,root_pericycle,hormone_response_aba,2604.9180393931333
0.5-2h,root_pericycle,hormone_response_auxin,2233.2519718934086
0.5-2h,root_pericycle,hormone_response_cytokinin,2154.318856540042
0.5-2h,root_pericycle,hormone_response_ethylene,2540.2370434452505
0.5-2h,root_pericycle,hormone_response_ja,1959.9627031978869
0.5-2h,root_pericycle,hormone_response_sa,2567.6891751233325
0.5-2h,root_pericycle,hypocotyl,2626.8859587313095
0.5-2h,root_pericycle,leaf_epidermis,828.5286453326469
0.5-2h,root_pericycle,leaf_mesophyll,2925.4273280587136
0.5-2h,root_pericycle,leaf_vasculature,856.037038024152
0.5-2h,root_pericycle,oxidative_stress,2807.1708714420956
0.5-2h,root_pericycle,root_columella,2433.4726718392285
0.5-2h,root_pericycle,root_cortex,2633.081939944513
0.5-2h,root_pericycle,root_endodermis,2708.493490453595
0.5-2h,root_pericycle,root_epidermis,1626.802342287609
0.5-2h,root_pericycle,root_lateral_root_cap,0.0
0.5-2h,root_pericycle,root_meristem,2342.30543603051
0.5-2h,root_pericycle,root_pericycle,2742.9211076858137
0.5-2h,root_pericycle,root_phloem,2065.847400454831
0.5-2h,root_pericycle,root_stele,1633.6692760900035
0.5-2h,root_pericycle,root_xylem,2180.52801415769
0.5-2h,root_pericycle,shoot_apical_meristem,2059.9501043360597
0.5-2h,root_phloem,cotyledon,1899.8723996873355
0.5-2h,root_phloem,dna_damage_response,1686.518643694031
0.5-2h,root_phloem,hormone_response_aba,1926.0833051672512
0.5-2h,root_phloem,hormone_response_auxin,1528.3477416594285
0.5-2h,root_phloem,hormone_response_cytokinin,1445.4000882913037
0.5-2h,root_phloem,hormone_response_ethylene,1852.805121566641
0.5-2h,root_phloem,hormone_response_ja,1268.3015929485525
0.5-2h,root_phloem,hormone_response_sa,1878.525464616786
0.5-2h,root_phloem,hypocotyl,1950.0839867501315
0.5-2h,root_phloem,leaf_epidermis,423.7605013030516
0.5-2h,root_phloem,leaf_mesophyll,2302.542114476
0.5-2h,root_phloem,leaf_vasculature,443.95349696132064
0.5-2h,root_phloem,oxidative_stress,2160.773619343454
0.5-2h,root_phloem,root_columella,1735.9290826832444
0.5-2h,root_phloem,root_cortex,1951.6083408517773
0.5-2h,root_phloem,root_endodermis,2041.6843811902438
0.5-2h,root_phloem,root_epidermis,976.0049780941904
0.5-2h,root_phloem,root_lateral_root_cap,0.0
0.5-2h,root_phloem,root_meristem,1635.7830290507438
0.5-2h,root_phloem,root_pericycle,2080.149268643974
0.5-2h,root_phloem,root_phloem,1360.7891536275413
0.5-2h,root_phloem,root_stele,982.9163788831042
0.5-2h,root_phloem,root_xylem,1473.9871690823395
0.5-2h,root_phloem,shoot_apical_meristem,1358.4083655974548
0.5-2h,root_stele,cotyledon,1530.7323661061123
0.5-2h,root_stele,dna_damage_response,1326.4189953522387
0.5-2h,root_stele,hormone_response_aba,1555.7455102154463
0.5-2h,root_stele,hormone_response_auxin,1181.7862395235077
0.5-2h,root_stele,hormone_response_cytokinin,1106.1191091528751
0.5-2h,root_stele,hormone_response_ethylene,1484.79661659398
0.5-2h,root_stele,hormone_response_ja,951.6577605749571
0.5-2h,root_stele,hormone_response_sa,1508.0002737334485
0.5-2h,root_stele,hypocotyl,1579.0512600090128
0.5-2h,root_stele,leaf_epidermis,282.1696699773315
0.5-2h,root_stele,leaf_mesophyll,1934.0376273161378
0.5-2h,root_stele,leaf_vasculature,298.6180790590293
0.5-2h,root_stele,oxidative_stress,1789.9617393468054
0.5-2h,root_stele,root_columella,1373.0743105957915
0.5-2h,root_stele,root_cortex,1578.2896638129673
0.5-2h,root_stele,root_endodermis,1669.1504213786623
0.5-2h,root_stele,root_epidermis,704.1042720931532
0.5-2h,root_stele,root_lateral_root_cap,0.0
0.5-2h,root_stele,root_meristem,1279.1949246039735
0.5-2h,root_stele,root_pericycle,1706.4587552177431
0.5-2h,root_stele,root_phloem,1031.007210849595
0.5-2h,root_stele,root_stele,709.9391895019475
0.5-2h,root_stele,root_xylem,1132.1514836233205
0.5-2h,root_stele,shoot_apical_meristem,1029.5727715823605
0.5-2h,root_xylem,cotyledon,2004.1028159978869
0.5-2h,root_xylem,dna_damage_response,1792.2647091672977
0.5-2h,root_xylem,hormone_response_aba,2030.1425573104195
0.5-2h,root_xylem,hormone_response_auxin,1632.810107984181
0.5-2h,root_xylem,hormone_response_cytokinin,1549.2730081993257
0.5-2h,root_xylem,hormone_response_ethylene,1957.6253848297154
0.5-2h,root_xylem,hormone_response_ja,1367.8630758565832
0.5-2h,root_xylem,hormone_response_sa,1983.6728079050042
0.5-2h,root_xylem,hypocotyl,2053.8894056715867
0.5-2h,root_xylem,leaf_epidermis,474.17751303513114
0.5-2h,root_xylem,leaf_mesophyll,2399.1202259103493
0.5-2h,root_xylem,leaf_vasculature,494.8153443346718
0.5-2h,root_xylem,oxidative_stress,2260.6539654048215
0.5-2h,root_xylem,root_columella,1841.4821759091224
0.5-2h,root_xylem,root_cortex,2056.1136342617024
0.5-2h,root_xylem,root_endodermis,2144.2220339744704
0.5-2h,root_xylem,root_epidermis,1065.6179036941223
0.5-2h,root_xylem,root_lateral_root_cap,0.0
0.5-2h,root_xylem,root_meristem,1741.4490932412436
0.5-2h,root_xylem,root_pericycle,2182.2658006520005
0.5-2h,root_xylem,root_phloem,1463.1568063481318
0.5-2h,root_xylem,root_stele,1072.7308039849418
0.5-2h,root_xylem,root_xylem,1578.0128099659341
0.5-2h,root_xylem,shoot_apical_meristem,1460.3921916218496
0.5-2h,shoot_apical_meristem,cotyledon,1890.3230752934758
0.5-2h,shoot_apical_meristem,dna_damage_response,1677.9650958466136
0.5-2h,shoot_apical_meristem,hormone_response_aba,1916.3583602981246
0.5-2h,shoot_apical_meristem,hormone_response_auxin,1520.6184711927406
0.5-2h,shoot_apical_meristem,hormone_response_cytokinin,1438.070758561322
0.5-2h,shoot_apical_meristem,hormone_response_ethylene,1843.4455843763947
0.5-2h,shoot_apical_meristem,hormone_response_ja,1261.8980096076803
0.5-2h,shoot_apical_meristem,hormone_response_sa,1868.9707767816558
0.5-2h,shoot_apical_meristem,hypocotyl,1940.215747799143
0.5-2h,shoot_apical_meristem,leaf_epidermis,421.56934689485576
0.5-2h,shoot_apical_meristem,leaf_mesophyll,2290.682916411272
0.5-2h,shoot_apical_meristem,leaf_vasculature,441.2944339618217
0.5-2h,shoot_apical_meristem,oxidative_stress,2149.899229888154
0.5-2h,shoot_apical_meristem,root_columella,1727.1490120862477
0.5-2h,shoot_apical_meristem,root_cortex,1941.6145791469676
0.5-2h,shoot_apical_meristem,root_endodermis,2031.3295892581639
0.5-2h,shoot_apical_meristem,root_epidermis,970.971501442395
0.5-2h,shoot_apical_meristem,root_lateral_root_cap,0.0
0.5-2h,shoot_apical_meristem,root_meristem,1627.490291716667
0.5-2h,shoot_apical_meristem,root_pericycle,2069.502723967495
0.5-2h,shoot_apical_meristem,root_phloem,1353.8722763485448
0.5-2h,shoot_apical_meristem,root_stele,977.8847306770073
0.5-2h,shoot_apical_meristem,root_xylem,1466.52382535479
0.5-2h,shoot_apical_meristem,shoot_apical_meristem,1351.5397506302545
2-6h,cotyledon,cotyledon,1847.65081943245
2-6h,cotyledon,dna_damage_response,1937.3612623609026
2-6h,cotyledon,hormone_response_aba,2152.6839945283327
2-6h,cotyledon,hormone_response_auxin,1776.509454126002
2-6h,cotyledon,hormone_response_cytokinin,1433.8722390878381
2-6h,cotyledon,hormone_response_ethylene,2096.0171815453928
2-6h,cotyledon,hormone_response_ja,1296.915380385571
2-6h,cotyledon,hormone_response_sa,2118.7333368623654
2-6h,cotyledon,hypocotyl,2150.8986994310562
2-6h,cotyledon,leaf_epidermis,264.29214186736937
2-6h,cotyledon,leaf_mesophyll,2432.594643857529
2-6h,cotyledon,leaf_vasculature,1348.2141927433015
2-6h,cotyledon,oxidative_stress,2543.1036428112734
2-6h,cotyledon,root_columella,1932.156300078926
2-6h,cotyledon,root_cortex,2084.7193548434507
2-6h,cotyledon,root_endodermis,2154.616490886169
2-6h,cotyledon,root_epidermis,1015.608000122314
2-6h,cotyledon,root_lateral_root_cap,140.8054599942684
2-6h,cotyledon,root_meristem,1574.3586197055572
2-6h,cotyledon,root_pericycle,2282.595739808075
2-6h,cotyledon,root_phloem,1521.4326313710137
2-6h,cotyledon,root_stele,954.3774288252207
2-6h,cotyledon,root_xylem,1710.3372796946278
2-6h,cotyledon,shoot_apical_meristem,1635.1806733766275
2-6h,dna_damage_response,cotyledon,1936.934736745447
2-6h,dna_damage_response,dna_damage_response,2027.8308286597241
2-6h,dna_damage_response,hormone_response_aba,2244.300725062169
2-6h,dna_damage_response,hormone_response_auxin,1864.4529136491703
2-6h,dna_damage_response,hormone_response_cytokinin,1514.8958010785104
2-6h,dna_damage_response,hormone_response_ethylene,2187.28401848357
2-6h,dna_damage_response,hormone_response_ja,1373.2536624047982
2-6h,dna_damage_response,hormone_response_sa,2210.8742122623107
2-6h,dna_damage_response,hypocotyl,2242.600037612212
2-6h,dna_damage_response,leaf_epidermis,287.2659176255516
2-6h,dna_damage_response,leaf_mesophyll,2526.2023418471886
2-6h,dna_damage_response,leaf_vasculature,1425.534386312991
2-6h,dna_damage_response,oxidative_stress,2636.022255059303
2-6h,dna_damage_response,root_columella,2022.2542439128708
2-6h,dna_damage_response,root_cortex,2176.8790715038504
2-6h,dna_damage_response,root_endodermis,2246.645177160776
2-6h,dna_damage_response,root_epidermis,1082.210993594191
2-6h,dna_damage_response,root_lateral_root_cap,153.55478392027092
2-6h,dna_damage_response,root_meristem,1658.8793929950689
2-6h,dna_damage_response,root_pericycle,2375.504801653418
2-6h,dna_damage_response,root_phloem,1604.9406229219594
2-6h,dna_damage_response,root_stele,1018.1401907813537
2-6h,dna_damage_response,root_xylem,1797.488304685036
2-6h,dna_damage_response,shoot_apical_meristem,1720.8034032521289
2-6h,hormone_response_aba,cotyledon,2154.163246591719
2-6h,hormone_response_aba,dna_damage_response,2242.635881142633
2-6h,hormone_response_aba,hormone_response_aba,2450.3366377042435
2-6h,hormone_response_aba,hormone_response_auxin,2081.90401700871
2-6h,hormone_response_aba,hormone_response_cytokinin,1731.550181535169
2-6h,hormone_response_aba,hormone_response_ethylene,2395.962304911044
2-6h,hormone_response_aba,hormone_response_ja,1583.4541674404954
2-6h,hormone_response_aba,hormone_response_sa,2419.942030230773
2-6h,hormone_response_aba,hypocotyl,2449.0135827787767
2-6h,hormone_response_aba,leaf_epidermis,363.1760032711993
2-6h,hormone_response_aba,leaf_mesophyll,2718.729493110899
2-6h,hormone_response_aba,leaf_vasculature,1635.927320208494
2-6h,hormone_response_aba,oxidative_stress,2822.865814279164
2-6h,hormone_response_aba,root_columella,2236.624605446178
2-6h,hormone_response_aba,root_cortex,2387.6627214048476
2-6h,hormone_response_aba,root_endodermis,2453.6503211931463
2-6h,hormone_response_aba,root_epidermis,1276.8398256782132
2-6h,hormone_response_aba,root_lateral_root_cap,196.86767334695307
2-6h,hormone_response_aba,root_meristem,1877.8703606066404
2-6h,hormone_response_aba,root_pericycle,2576.8162179512287
2-6h,hormone_response_aba,root_phloem,1823.5874384202614
2-6h,hormone_response_aba,root_stele,1206.7505913559794
2-6h,hormone_response_aba,root_xylem,2016.166018665266
2-6h,hormone_response_aba,shoot_apical_meristem,1939.4547992439225
2-6h,hormone_response_auxin,cotyledon,1776.0034006147566
2-6h,hormone_response_auxin,dna_damage_response,1866.366593554798
2-6h,hormone_response_auxin,hormone_response_aba,2085.068461678352
2-6h,hormone_response_auxin,hormone_response_auxin,1704.5891400811017
2-6h,hormone_response_auxin,hormone_response_cytokinin,1363.2541067096374
2-6h,hormone_response_auxin,hormone_response_ethylene,2027.2513716528497
2-6h,hormone_response_auxin,hormone_response_ja,1228.6461929806335
2-6h,hormone_response_auxin,hormone_response_sa,2050.040992005594
2-6h,hormone_response_auxin,hypocotyl,2083.1383411104453
2-6h,hormone_response_auxin,leaf_epidermis,242.23380409103856
2-6h,hormone_response_auxin,leaf_mesophyll,2372.0031176792477
2-6h,hormone_response_auxin,leaf_vasculature,1279.7252047306092
2-6h,hormone_response_auxin,oxidative_stress,2485.6976248134456
2-6h,hormone_response_auxin,root_columella,1861.1700771173487
2-6h,hormone_response_auxin,root_cortex,2015.2911345930331
2-6h,hormone_response_auxin,root_endodermis,2086.796710678312
2-6h,hormone_response_auxin,root_epidermis,953.7936100436298
2-6h,hormone_response_auxin,root_lateral_root_cap,128.1381459229033
2-6h,hormone_response_auxin,root_meristem,1502.5407102927122
2-6h,hormone_response_auxin,root_pericycle,2217.4292070631736
2-6h,hormone_response_auxin,root_phloem,1449.9027555138584
2-6h,hormone_response_auxin,root_stele,894.7525993087894
2-6h,hormone_response_auxin,root_xylem,1638.2287584630933
2-6h,hormone_response_auxin,shoot_apical_meristem,1563.1823459538084
2-6h,hormone_response_cytokinin,cotyledon,1469.018883209414
2-6h,hormone_response_cytokinin,dna_damage_response,1556.578178094026
2-6h,hormone_response_cytokinin,hormone_response_aba,1776.1746993728786
2-6h,hormone_response_cytokinin,hormone_response_auxin,1400.7227041421506
2-6h,hormone_response_cytokinin,hormone_response_cytokinin,1082.0438576062288
2-6h,hormone_response_cytokinin,hormone_response_ethylene,1717.5802393663578
2-6h,hormone_response_cytokinin,hormone_response_ja,962.7135003163386
2-6h,hormone_response_cytokinin,hormone_response_sa,1739.017829467748
2-6h,hormone_response_cytokinin,hypocotyl,1773.9843760893316
2-6h,hormone_response_cytokinin,leaf_epidermis,167.14683067973667
2-6h,hormone_response_cytokinin,leaf_mesophyll,2072.711017932737
2-6h,hormone_response_cytokinin,leaf_vasculature,1010.7042136598428
2-6h,hormone_response_cytokinin,oxidative_stress,2193.765932059357
2-6h,hormone_response_cytokinin,root_columella,1551.9021882587726
2-6h,hormone_response_cytokinin,root_cortex,1703.2097555961145
2-6h,hormone_response_cytokinin,root_endodermis,1777.2071039583086
2-6h,hormone_response_cytokinin,root_epidermis,723.5111307226616
2-6h,hormone_response_cytokinin,root_lateral_root_cap,86.79291685768538
2-6h,hormone_response_cytokinin,root_meristem,1209.6890480381903
2-6h,hormone_response_cytokinin,root_pericycle,1910.55371934791
2-6h,hormone_response_cytokinin,root_phloem,1160.645863441825
2-6h,hormone_response_cytokinin,root_stele,674.3660667098701
2-6h,hormone_response_cytokinin,root_xylem,1336.9359560182838
2-6h,hormone_response_cytokinin,shoot_apical_meristem,1266.4217780368435
2-6h,hormone_response_ethylene,cotyledon,2088.809155387047
2-6h,hormone_response_ethylene,dna_damage_response,2177.7622637568948
2-6h,hormone_response_ethylene,hormone_response_aba,2387.362675989556
2-6h,hormone_response_ethylene,hormone_response_auxin,2016.6875745281527
2-6h,hormone_response_ethylene,hormone_response_cytokinin,1667.169740696866
2-6h,hormone_response_ethylene,hormone_response_ethylene,2332.4406932889124
2-6h,hormone_response_ethylene,hormone_response_ja,1521.2670668186709
2-6h,hormone_response_ethylene,hormone_response_sa,2356.121285735914
2-6h,hormone_response_ethylene,hypocotyl,2385.922656861072
2-6h,hormone_response_ethylene,leaf_epidermis,340.6740987109258
2-6h,hormone_response_ethylene,leaf_mesophyll,2658.493073958325
2-6h,hormone_response_ethylene,leaf_vasculature,1573.6070851353447
2-6h,hormone_response_ethylene,oxidative_stress,2763.9975856009646
2-6h,hormone_response_ethylene,root_columella,2171.9480204908746
2-6h,hormone_response_ethylene,root_cortex,2323.458569315398
2-6h,hormone_response_ethylene,root_endodermis,2390.3252429570357
2-6h,hormone_response_ethylene,root_epidermis,1219.4719120851069
2-6h,hormone_response_ethylene,root_lateral_root_cap,183.91235396754436
2-6h,hormone_response_ethylene,root_meristem,1812.5620031719304
2-6h,hormone_response_ethylene,root_pericycle,2514.615027081586
2-6h,hormone_response_ethylene,root_phloem,1758.4761165891546
2-6h,hormone_response_ethylene,root_stele,1151.2019433241767
2-6h,hormone_response_ethylene,root_xylem,1950.6996357503851
2-6h,hormone_response_ethylene,shoot_apical_meristem,1874.17224106585
2-6h,hormone_response_ja,cotyledon,1320.7650138184495
2-6h,hormone_response_ja,dna_damage_response,1405.096177262429
2-6h,hormone_response_ja,hormone_response_aba,1619.7868364662272
2-6h,hormone_response_ja,hormone_response_auxin,1255.3429751542662
2-6h,hormone_response_ja,hormone_response_cytokinin,953.5482358087991
2-6h,hormone_response_ja,hormone_response_ethylene,1562.2862638592892
2-6h,hormone_response_ja,hormone_response_ja,843.6249729308345
2-6h,hormone_response_ja,hormone_response_sa,1582.629937164029
2-6h,hormone_response_ja,hypocotyl,1617.5674590124731
2-6h,hormone_response_ja,leaf_epidermis,138.59613457787214
2-6h,hormone_response_ja,leaf_mesophyll,1913.582642216909
2-6h,hormone_response_ja,leaf_vasculature,889.3151464283055
2-6h,hormone_response_ja,oxidative_stress,2036.5315755417266
2-6h,hormone_response_ja,root_columella,1400.714903542535
2-6h,hormone_response_ja,root_cortex,1547.1810303659374
2-6h,hormone_response_ja,root_endodermis,1620.6190652481996
2-6h,hormone_response_ja,root_epidermis,624.2384983573667
2-6h,hormone_response_ja,root_lateral_root_cap,71.16780888578594
2-6h,hormone_response_ja,root_meristem,1073.3881996916045
2-6h,hormone_response_ja,root_pericycle,1751.9092556936864
2-6h,hormone_response_ja,root_phloem,1027.1619692511497
2-6h,hormone_response_ja,root_stele,580.1556779066532
2-6h,hormone_response_ja,root_xylem,1194.1634140151157
2-6h,hormone_response_ja,shoot_apical_meristem,1127.2335214378359
2-6h,hormone_response_sa,cotyledon,2125.8578311364477
2-6h,hormone_response_sa,dna_damage_response,2215.2749386082555
2-6h,hormone_response_sa,hormone_response_aba,2424.8585177671735
2-6h,hormone_response_sa,hormone_response_auxin,2053.367022247542
2-6h,hormone_response_sa,hormone_response_cytokinin,1701.6974270264802
2-6h,hormone_response_sa,hormone_response_ethylene,2369.876215309312
2-6h,hormone_response_sa,hormone_response_ja,1554.0315107995223
2-6h,hormone_response_sa,hormone_response_sa,2394.086434190986
2-6h,hormone_response_sa,hypocotyl,2423.4861259283834
2-6h,hormone_response_sa,leaf_epidermis,350.8696018599568
2-6h,hormone_response_sa,leaf_mesophyll,2695.4743619540563
2-6h,hormone_response_sa,leaf_vasculature,1606.844847638347
2-6h,hormone_response_sa,oxidative_stress,2799.916381825614
2-6h,hormone_response_sa,root_columella,2209.2418567277628
2-6h,hormone_response_sa,root_cortex,2361.5953366976833
2-6h,hormone_response_sa,root_endodermis,2428.02169708754
2-6h,hormone_response_sa,root_epidermis,1248.5955391756333
2-6h,hormone_response_sa,root_lateral_root_cap,189.84499761000092
2-6h,hormone_response_sa,root_meristem,1848.2170705571023
2-6h,hormone_response_sa,root_pericycle,2552.3972146074593
