Quality,Time,LR_pair,SignalStrength,n_samples,platform
gamma,0-0.5h,AT2G06925->AT3G17980,149.68457582664666,16,rnaseq
gamma,0-0.5h,AT2G06925->AT3G15730,416.75311239569373,16,rnaseq
gamma,0-0.5h,AT2G06925->AT1G55180,263.6879239336307,16,rnaseq
gamma,0-0.5h,AT2G06925->AT5G58670,275.97935310075314,16,rnaseq
gamma,0-0.5h,AT2G06925->AT3G03530,243.82840230454457,16,rnaseq
gamma,0-0.5h,AT2G06925->AT3G53420,417.78483782987786,16,rnaseq
gamma,0-0.5h,AT2G06925->AT4G35790,401.4467092863035,16,rnaseq
gamma,0-0.5h,AT2G13542->AT4G05110,0.2098322237049479,16,rnaseq
gamma,0-0.5h,AT2G13542->AT4G05130,0.16623761103252882,16,rnaseq
gamma,0-0.5h,AT2G13542->AT4G05140,0.010119652153355547,16,rnaseq
gamma,0-0.5h,AT2G13542->AT4G05120,0.6106828687862219,16,rnaseq
gamma,0-0.5h,AT2G13820->AT4G37450,362.67823479587867,16,rnaseq
gamma,0-0.5h,AT2G13820->AT3G01700,44.620097841109256,16,rnaseq
gamma,0-0.5h,AT2G13820->AT1G68725,157.5186147720422,16,rnaseq
gamma,0-0.5h,AT2G14610->AT5G15410,255.47963548098676,16,rnaseq
gamma,0-0.5h,AT2G14610->AT2G19190,69.27568849033,16,rnaseq
gamma,0-0.5h,AT2G15230->AT2G31680,351.6047912111617,16,rnaseq
gamma,0-0.5h,AT2G15230->AT4G35020,352.6484768899645,16,rnaseq
gamma,0-0.5h,AT2G15230->AT1G05810,327.5128096209614,16,rnaseq
gamma,0-0.5h,AT2G17230->AT1G47670,418.15258755525724,16,rnaseq
gamma,0-0.5h,AT2G18660->AT4G11890,68.97755342597934,16,rnaseq
gamma,0-0.5h,AT2G18660->AT1G35230,51.66716529027765,16,rnaseq
gamma,0-0.5h,AT2G18660->AT4G23150,13.563454850547286,16,rnaseq
gamma,0-0.5h,AT2G18660->AT4G23140,57.911690290045634,16,rnaseq
gamma,0-0.5h,AT2G18660->AT2G32680,36.41329752939131,16,rnaseq
gamma,0-0.5h,AT2G19010->AT2G19130,4.208558133778616,16,rnaseq
gamma,0-0.5h,AT2G19040->AT5G16023,0.23998289184260885,16,rnaseq
gamma,0-0.5h,AT2G19050->AT2G36590,87.91821137878478,16,rnaseq
gamma,0-0.5h,AT2G19050->AT2G19130,146.18751994588945,16,rnaseq
gamma,0-0.5h,AT2G19060->AT2G19130,232.59506661434114,16,rnaseq
gamma,0-0.5h,AT2G19150->AT2G19130,173.30388555725062,16,rnaseq
gamma,0-0.5h,AT2G19500->AT1G27320,186.37789683935688,16,rnaseq
gamma,0-0.5h,AT2G19690->AT2G07040,2.1484635689614993,16,rnaseq
gamma,0-0.5h,AT2G20750->AT1G16150,215.3421819493439,16,rnaseq
gamma,0-0.5h,AT2G20875->AT5G07180,160.28261565406356,16,rnaseq
gamma,0-0.5h,AT2G20875->AT4G17870,195.66597289944636,16,rnaseq
gamma,0-0.5h,AT2G20875->AT5G60880,69.84909633074591,16,rnaseq
gamma,0-0.5h,AT2G20875->AT1G63700,203.69379116550982,16,rnaseq
gamma,0-0.5h,AT2G20875->AT2G26330,201.48294226316784,16,rnaseq
gamma,0-0.5h,AT2G20875->AT1G80080,150.87166426536783,16,rnaseq
gamma,0-0.5h,AT2G20875->AT5G62230,123.04469113946125,16,rnaseq
gamma,0-0.5h,AT2G21100->AT2G35980,201.90486732283648,16,rnaseq
gamma,0-0.5h,AT2G21110->AT2G21120,12.719162756215457,16,rnaseq
gamma,0-0.5h,AT2G22420->AT5G51110,389.08924323775153,16,rnaseq
gamma,0-0.5h,AT2G22860->AT5G53890,324.2999879036179,16,rnaseq
gamma,0-0.5h,AT2G22860->AT2G02220,354.87001536897674,16,rnaseq
gamma,0-0.5h,AT2G23000->AT3G06035,321.812770682974,16,rnaseq
gamma,0-0.5h,AT2G23000->AT5G19250,369.036315695698,16,rnaseq
gamma,0-0.5h,AT2G23540->AT4G03540,302.2016083316495,16,rnaseq
gamma,0-0.5h,AT2G23540->AT4G20390,371.514415045067,16,rnaseq
gamma,0-0.5h,AT2G23540->AT1G03700,214.57028242601586,16,rnaseq
gamma,0-0.5h,AT2G24560->AT3G28890,22.6156753360661,16,rnaseq
gamma,0-0.5h,AT2G25110->AT5G48380,423.55541619991027,16,rnaseq
gamma,0-0.5h,AT2G25110->AT5G20480,284.27910121455733,16,rnaseq
gamma,0-0.5h,AT2G25110->AT2G31880,432.8481386591113,16,rnaseq
gamma,0-0.5h,AT2G26440->AT2G40540,360.47184034738757,16,rnaseq
gamma,0-0.5h,AT2G26870->AT5G53890,304.00833929213314,16,rnaseq
gamma,0-0.5h,AT2G26870->AT3G15730,387.75928025913163,16,rnaseq
gamma,0-0.5h,AT2G26870->AT5G64070,360.30274909778,16,rnaseq
gamma,0-0.5h,AT2G26870->AT1G79670,311.8419113938983,16,rnaseq
gamma,0-0.5h,AT2G26870->AT1G17240,115.56533709425895,16,rnaseq
gamma,0-0.5h,AT2G26870->AT1G17230,284.462765323279,16,rnaseq
gamma,0-0.5h,AT2G26870->AT5G09350,294.5926974570251,16,rnaseq
gamma,0-0.5h,AT2G26870->AT1G55180,227.61680487080162,16,rnaseq
gamma,0-0.5h,AT2G26870->AT5G58670,239.64583440199755,16,rnaseq
gamma,0-0.5h,AT2G26870->AT3G03530,208.64655955510256,16,rnaseq
gamma,0-0.5h,AT2G26870->AT4G35790,370.59614352263014,16,rnaseq
gamma,0-0.5h,AT2G26870->AT1G17250,161.63458947674098,16,rnaseq
gamma,0-0.5h,AT2G27250->AT1G75820,88.20559225066879,16,rnaseq
gamma,0-0.5h,AT2G27250->AT3G59420,57.42792836854446,16,rnaseq
gamma,0-0.5h,AT2G27250->AT1G62360,34.646685935518875,16,rnaseq
gamma,0-0.5h,AT2G27250->AT3G49670,78.54683139249536,16,rnaseq
gamma,0-0.5h,AT2G27250->AT5G61480,68.87146093765458,16,rnaseq
gamma,0-0.5h,AT2G27250->AT4G28490,59.33726364868413,16,rnaseq
gamma,0-0.5h,AT2G27250->AT5G19280,67.12845031926354,16,rnaseq
gamma,0-0.5h,AT2G27250->AT3G02130,85.91813316009751,16,rnaseq
gamma,0-0.5h,AT2G27250->AT5G65710,52.275812203150835,16,rnaseq
gamma,0-0.5h,AT2G27250->AT5G13290,50.14776754044491,16,rnaseq
gamma,0-0.5h,AT2G27250->AT1G65380,52.760617183474466,16,rnaseq
gamma,0-0.5h,AT2G27250->AT4G20270,87.49359708887015,16,rnaseq
gamma,0-0.5h,AT2G27250->AT5G65700,92.22426158498462,16,rnaseq
gamma,0-0.5h,AT2G27380->AT2G29940,169.09536981529394,16,rnaseq
gamma,0-0.5h,AT2G28100->AT1G65590,377.63318095629944,16,rnaseq
gamma,0-0.5h,AT2G28100->AT1G05590,324.89421237154664,16,rnaseq
gamma,0-0.5h,AT2G28470->AT2G45470,446.29326823350107,16,rnaseq
gamma,0-0.5h,AT2G28470->AT1G74360,389.5400525239115,16,rnaseq
gamma,0-0.5h,AT2G28670->AT3G11550,309.0272093266326,16,rnaseq
gamma,0-0.5h,AT2G28670->AT5G06200,268.5254713309412,16,rnaseq
gamma,0-0.5h,AT2G28670->AT5G15290,301.27378405832195,16,rnaseq
gamma,0-0.5h,AT2G28670->AT2G36100,350.09543658145026,16,rnaseq
gamma,0-0.5h,AT2G28670->AT2G27370,290.91447137103273,16,rnaseq
gamma,0-0.5h,AT2G29960->AT1G13980,433.1913124356522,16,rnaseq
gamma,0-0.5h,AT2G30210->AT2G44790,426.6891474358546,16,rnaseq
gamma,0-0.5h,AT2G30370->AT5G60880,109.92131130693966,16,rnaseq
gamma,0-0.5h,AT2G30370->AT5G61480,236.93548768699026,16,rnaseq
gamma,0-0.5h,AT2G30370->AT1G80080,217.57754338770349,16,rnaseq
gamma,0-0.5h,AT2G30370->AT5G62230,182.77645835641013,16,rnaseq
gamma,0-0.5h,AT2G30370->AT5G07180,228.86974039191028,16,rnaseq
gamma,0-0.5h,AT2G31550->AT4G08670,0.18977044771917567,16,rnaseq
gamma,0-0.5h,AT2G31980->AT1G53910,428.2899636384219,16,rnaseq
gamma,0-0.5h,AT2G33790->AT5G53250,321.1503984893885,16,rnaseq
gamma,0-0.5h,AT2G33790->AT5G64080,289.8630351856107,16,rnaseq
gamma,0-0.5h,AT2G33790->AT2G23130,333.28661583885366,16,rnaseq
gamma,0-0.5h,AT2G33790->AT3G01700,39.638075949988824,16,rnaseq
gamma,0-0.5h,AT2G33790->AT3G46550,312.3547299304004,16,rnaseq
gamma,0-0.5h,AT2G33790->AT5G18690,280.4692048390408,16,rnaseq
gamma,0-0.5h,AT2G33790->AT2G04780,366.80246927161676,16,rnaseq
gamma,0-0.5h,AT2G33790->AT4G37450,347.76758028801464,16,rnaseq
gamma,0-0.5h,AT2G33790->AT1G68725,144.033459690678,16,rnaseq
gamma,0-0.5h,AT2G33790->AT2G47930,307.83115620264755,16,rnaseq
gamma,0-0.5h,AT2G34790->AT5G64440,370.1838723664788,16,rnaseq
gamma,0-0.5h,AT2G34810->AT4G23210,197.79022477104553,16,rnaseq
gamma,0-0.5h,AT2G34925->AT1G75820,225.69863141877744,16,rnaseq
gamma,0-0.5h,AT2G34925->AT5G61480,190.5195541069112,16,rnaseq
gamma,0-0.5h,AT2G34925->AT4G28650,174.16349845843294,16,rnaseq
gamma,0-0.5h,AT2G34925->AT1G08590,179.05358217815,16,rnaseq
gamma,0-0.5h,AT2G35150->AT4G17660,22.582914961838423,16,rnaseq
gamma,0-0.5h,AT2G35150->AT5G47070,184.7240940328909,16,rnaseq
gamma,0-0.5h,AT2G35860->AT2G04780,387.8416486321474,16,rnaseq
gamma,0-0.5h,AT2G36190->AT5G58090,36.39419263372797,16,rnaseq
gamma,0-0.5h,AT2G36190->AT4G31140,27.291234576145193,16,rnaseq
gamma,0-0.5h,AT2G36190->AT1G66250,22.385642944531504,16,rnaseq
gamma,0-0.5h,AT2G36190->AT1G11820,35.83370862096476,16,rnaseq
gamma,0-0.5h,AT2G36190->AT2G01630,27.32184122856151,16,rnaseq
gamma,0-0.5h,AT2G36190->AT2G39060,0.05454100654638851,16,rnaseq
gamma,0-0.5h,AT2G36190->AT3G13560,25.46753473887555,16,rnaseq
gamma,0-0.5h,AT2G36870->AT3G19700,89.67130813432792,16,rnaseq
gamma,0-0.5h,AT2G38080->AT5G15630,292.7053244231265,16,rnaseq
gamma,0-0.5h,AT2G38080->AT4G18780,344.6355753161832,16,rnaseq
gamma,0-0.5h,AT2G38080->AT5G44030,363.19038916031866,16,rnaseq
gamma,0-0.5h,AT2G38080->AT5G03170,316.1038203701704,16,rnaseq
gamma,0-0.5h,AT2G38080->AT5G17420,347.2625268458248,16,rnaseq
gamma,0-0.5h,AT2G38540->AT3G43720,434.47431476583154,16,rnaseq
gamma,0-0.5h,AT2G38540->AT5G37780,453.676999250521,16,rnaseq
gamma,0-0.5h,AT2G39040->AT5G15460,231.96691702703782,16,rnaseq
gamma,0-0.5h,AT2G40250->AT5G62850,8.60320741205548,16,rnaseq
gamma,0-0.5h,AT2G40250->AT3G18830,108.48262944808593,16,rnaseq
gamma,0-0.5h,AT2G40370->AT2G48130,342.1170895514818,16,rnaseq
gamma,0-0.5h,AT2G40370->AT1G03103,30.979530670202823,16,rnaseq
gamma,0-0.5h,AT2G40370->AT3G22600,379.97937029613433,16,rnaseq
gamma,0-0.5h,AT2G40370->AT4G03540,260.3044068332333,16,rnaseq
gamma,0-0.5h,AT2G40370->AT4G14815,2.1894271970451666,16,rnaseq
gamma,0-0.5h,AT2G40370->AT1G03700,176.35259099591266,16,rnaseq
gamma,0-0.5h,AT2G40610->AT4G38850,165.88977372537857,16,rnaseq
gamma,0-0.5h,AT2G40880->AT5G51970,422.27592955691813,16,rnaseq
gamma,0-0.5h,AT2G41850->AT4G28490,337.13491894624906,16,rnaseq
gamma,0-0.5h,AT2G41850->AT3G14380,53.96345764194847,16,rnaseq
gamma,0-0.5h,AT2G43535->AT5G54610,132.4722896121039,16,rnaseq
gamma,0-0.5h,AT2G44450->AT5G58090,407.7131493462665,16,rnaseq
gamma,0-0.5h,AT2G44450->AT1G11050,383.35750381244327,16,rnaseq
gamma,0-0.5h,AT2G44450->AT4G31140,377.49497702348606,16,rnaseq
gamma,0-0.5h,AT2G44450->AT1G66250,355.120681949719,16,rnaseq
gamma,0-0.5h,AT2G44450->AT1G11820,406.0738113277637,16,rnaseq
gamma,0-0.5h,AT2G44450->AT1G14280,411.9498553155815,16,rnaseq
gamma,0-0.5h,AT2G44450->AT5G47070,381.28484933496406,16,rnaseq
gamma,0-0.5h,AT2G44450->AT5G49770,307.9942954507235,16,rnaseq
gamma,0-0.5h,AT2G44450->AT2G01630,377.54394550907284,16,rnaseq
gamma,0-0.5h,AT2G44450->AT3G13560,369.7170118078102,16,rnaseq
gamma,0-0.5h,AT2G45220->AT3G54920,427.4629367131289,16,rnaseq
gamma,0-0.5h,AT2G46930->AT2G20840,350.16161858517944,16,rnaseq
gamma,0-0.5h,AT2G47030->AT3G54920,14.765916634239057,16,rnaseq
gamma,0-0.5h,AT2G47550->AT5G53250,312.12922608233976,16,rnaseq
gamma,0-0.5h,AT2G47550->AT3G54920,354.5524989634193,16,rnaseq
gamma,0-0.5h,AT2G47550->AT4G26320,241.00465894089706,16,rnaseq
gamma,0-0.5h,AT2G47670->AT2G35620,199.73849334930293,16,rnaseq
gamma,0-0.5h,AT3G01190->AT5G49270,376.413046358889,16,rnaseq
gamma,0-0.5h,AT3G01610->AT3G09840,436.86491270816,16,rnaseq
gamma,0-0.5h,AT3G02240->AT1G72590,14.285295328352756,16,rnaseq
gamma,0-0.5h,AT3G02242->AT1G72590,3.585715899689948,16,rnaseq
gamma,0-0.5h,AT3G02885->AT3G02880,250.96248556498062,16,rnaseq
gamma,0-0.5h,AT3G02885->AT5G05170,299.3043758004803,16,rnaseq
gamma,0-0.5h,AT3G03220->AT5G05170,423.4710917953607,16,rnaseq
gamma,0-0.5h,AT3G05620->AT3G54920,250.31942038418697,16,rnaseq
gamma,0-0.5h,AT3G05620->AT2G40540,245.69797777083556,16,rnaseq
gamma,0-0.5h,AT3G05910->AT4G12730,436.9965142805636,16,rnaseq
gamma,0-0.5h,AT3G05910->AT2G14890,439.14764681010485,16,rnaseq
gamma,0-0.5h,AT3G05950->AT2G27370,167.96817131951943,16,rnaseq
gamma,0-0.5h,AT3G07850->AT5G49720,9.304241185101606,16,rnaseq
gamma,0-0.5h,AT3G10150->AT4G08850,220.36207667873617,16,rnaseq
gamma,0-0.5h,AT3G10150->AT1G35710,100.83208984281464,16,rnaseq
gamma,0-0.5h,AT3G10380->AT1G17140,411.25859406743007,16,rnaseq
gamma,0-0.5h,AT3G10410->AT4G18780,402.1945159077495,16,rnaseq
gamma,0-0.5h,AT3G10410->AT5G44030,417.70242671396204,16,rnaseq
gamma,0-0.5h,AT3G10720->AT3G54920,439.75528453051527,16,rnaseq
gamma,0-0.5h,AT3G11210->AT2G27370,298.8547258264091,16,rnaseq
gamma,0-0.5h,AT3G11700->AT2G24450,6.832343450241524,16,rnaseq
gamma,0-0.5h,AT3G11700->AT4G12730,455.4483930194794,16,rnaseq
gamma,0-0.5h,AT3G11700->AT4G31370,275.7897960458013,16,rnaseq
gamma,0-0.5h,AT3G11700->AT1G03870,474.58761251941655,16,rnaseq
gamma,0-0.5h,AT3G11700->AT3G60900,363.02022652233074,16,rnaseq
gamma,0-0.5h,AT3G12203->AT2G23240,129.37239206105426,16,rnaseq
gamma,0-0.5h,AT3G12490->AT2G40410,408.0853614214629,16,rnaseq
gamma,0-0.5h,AT3G12490->AT3G56170,400.3086750822798,16,rnaseq
gamma,0-0.5h,AT3G13662->AT1G19780,0.8039597411227918,16,rnaseq
gamma,0-0.5h,AT3G13750->AT1G11260,492.623527923914,16,rnaseq
gamma,0-0.5h,AT3G13784->AT5G58090,247.31994117647162,16,rnaseq
gamma,0-0.5h,AT3G13784->AT4G31140,211.60950618195662,16,rnaseq
gamma,0-0.5h,AT3G13784->AT1G66250,188.23910523120347,16,rnaseq
gamma,0-0.5h,AT3G13784->AT1G11820,245.3700085794471,16,rnaseq
gamma,0-0.5h,AT3G13784->AT2G01630,211.78782802828977,16,rnaseq
gamma,0-0.5h,AT3G13784->AT3G13560,203.26811479236807,16,rnaseq
gamma,0-0.5h,AT3G13790->AT5G58090,439.03159654623266,16,rnaseq
gamma,0-0.5h,AT3G13790->AT4G31140,412.2765850692277,16,rnaseq
gamma,0-0.5h,AT3G13790->AT1G66250,392.1873238129376,16,rnaseq
gamma,0-0.5h,AT3G13790->AT1G11820,437.478964796128,16,rnaseq
gamma,0-0.5h,AT3G13790->AT2G01630,412.0272445474161,16,rnaseq
gamma,0-0.5h,AT3G13790->AT3G13560,405.02585176322873,16,rnaseq
gamma,0-0.5h,AT3G14310->AT3G54920,441.68696997880215,16,rnaseq
gamma,0-0.5h,AT3G15720->AT3G54920,290.2220071415352,16,rnaseq
gamma,0-0.5h,AT3G16370->AT2G01950,438.5874382608311,16,rnaseq
gamma,0-0.5h,AT3G16370->AT1G55260,431.0788781362646,16,rnaseq
gamma,0-0.5h,AT3G16370->AT3G43720,438.41642971436056,16,rnaseq
gamma,0-0.5h,AT3G16570->AT1G31420,435.0887945016055,16,rnaseq
gamma,0-0.5h,AT3G16570->AT3G46290,417.868396293842,16,rnaseq
gamma,0-0.5h,AT3G16570->AT3G51550,459.29841356989033,16,rnaseq
gamma,0-0.5h,AT3G16570->AT1G30570,402.436043164945,16,rnaseq
gamma,0-0.5h,AT3G16920->AT5G60490,212.33710119956976,16,rnaseq
gamma,0-0.5h,AT3G16920->AT5G05170,417.53354974982983,16,rnaseq
gamma,0-0.5h,AT3G16920->AT5G03170,289.16434174698736,16,rnaseq
gamma,0-0.5h,AT3G16920->AT1G27380,203.4133030030407,16,rnaseq
gamma,0-0.5h,AT3G16920->AT4G32410,413.33552083097675,16,rnaseq
gamma,0-0.5h,AT3G16920->AT5G15630,265.50330705854606,16,rnaseq
gamma,0-0.5h,AT3G16920->AT1G20850,348.60715609854225,16,rnaseq
gamma,0-0.5h,AT3G16920->AT5G17420,321.5556436472408,16,rnaseq
gamma,0-0.5h,AT3G16920->AT4G35350,335.11824307843534,16,rnaseq
gamma,0-0.5h,AT3G16920->AT4G18780,318.77978586217944,16,rnaseq
gamma,0-0.5h,AT3G16920->AT1G08340,295.6415552278802,16,rnaseq
gamma,0-0.5h,AT3G16920->AT5G44030,338.4126898739786,16,rnaseq
gamma,0-0.5h,AT3G17790->AT1G64060,403.1460099973729,16,rnaseq
gamma,0-0.5h,AT3G18080->AT5G58090,427.9258393736144,16,rnaseq
gamma,0-0.5h,AT3G18080->AT4G31140,400.4172255471809,16,rnaseq
gamma,0-0.5h,AT3G18080->AT1G66250,379.80848765555976,16,rnaseq
gamma,0-0.5h,AT3G18080->AT1G11820,426.3690815077673,16,rnaseq
gamma,0-0.5h,AT3G18080->AT2G01630,400.2885593216238,16,rnaseq
gamma,0-0.5h,AT3G18080->AT3G13560,393.1123678096604,16,rnaseq
gamma,0-0.5h,AT3G18715->AT1G28440,185.05559282238806,16,rnaseq
gamma,0-0.5h,AT3G19620->AT5G09870,372.4468519418813,16,rnaseq
gamma,0-0.5h,AT3G21770->AT2G36100,382.79598789679756,16,rnaseq
gamma,0-0.5h,AT3G21920->AT4G39170,2.3997597204675736,16,rnaseq
gamma,0-0.5h,AT3G21920->AT4G23740,2.3211786142131503,16,rnaseq
gamma,0-0.5h,AT3G21960->AT1G80830,4.890386600848062,16,rnaseq
gamma,0-0.5h,AT3G21960->AT1G47670,3.46883130912717,16,rnaseq
gamma,0-0.5h,AT3G21990->AT3G46330,1.0719852057200943,16,rnaseq
gamma,0-0.5h,AT3G22800->AT2G04780,379.8299253473272,16,rnaseq
gamma,0-0.5h,AT3G22820->AT1G80080,169.39486885263096,16,rnaseq
gamma,0-0.5h,AT3G22820->AT5G62230,139.06876107517576,16,rnaseq
gamma,0-0.5h,AT3G22820->AT5G07180,179.5347068202296,16,rnaseq
gamma,0-0.5h,AT3G23805->AT5G24105,184.59825802666927,16,rnaseq
gamma,0-0.5h,AT3G23805->AT1G07490,115.06897289239555,16,rnaseq
gamma,0-0.5h,AT3G23805->AT1G67265,240.59907484297767,16,rnaseq
gamma,0-0.5h,AT3G23805->AT3G25717,314.0586989075656,16,rnaseq
gamma,0-0.5h,AT3G23805->AT4G13395,192.8073816964084,16,rnaseq
gamma,0-0.5h,AT3G23805->AT2G46330,349.1908684857966,16,rnaseq
gamma,0-0.5h,AT3G23805->AT1G55330,326.0381331368088,16,rnaseq
gamma,0-0.5h,AT3G23805->AT5G40730,336.84749901813757,16,rnaseq
gamma,0-0.5h,AT3G23805->AT3G13520,366.5642681456739,16,rnaseq
gamma,0-0.5h,AT3G23805->AT3G61640,295.32564058606266,16,rnaseq
gamma,0-0.5h,AT3G24225->AT1G65380,74.00286764832451,16,rnaseq
gamma,0-0.5h,AT3G24225->AT1G75820,118.49149274276198,16,rnaseq
gamma,0-0.5h,AT3G24225->AT5G13290,70.62467252313854,16,rnaseq
gamma,0-0.5h,AT3G24225->AT5G65700,123.34897676713798,16,rnaseq
gamma,0-0.5h,AT3G24480->AT2G14890,442.1628921217806,16,rnaseq
gamma,0-0.5h,AT3G24770->AT5G05160,348.87579660658196,16,rnaseq
gamma,0-0.5h,AT3G24770->AT4G28650,328.24568776083754,16,rnaseq
gamma,0-0.5h,AT3G24770->AT1G75820,380.29911552906265,16,rnaseq
gamma,0-0.5h,AT3G24770->AT1G08590,333.8634475898118,16,rnaseq
gamma,0-0.5h,AT3G24770->AT1G65380,308.5767589241884,16,rnaseq
gamma,0-0.5h,AT3G24770->AT5G61480,346.3017987660265,16,rnaseq
gamma,0-0.5h,AT3G25165->AT5G16023,1.3324749742753705,16,rnaseq
gamma,0-0.5h,AT3G25170->AT5G16500,0.010009366918716312,16,rnaseq
gamma,0-0.5h,AT3G25170->AT3G04690,0.47249458994955784,16,rnaseq
gamma,0-0.5h,AT3G25265->AT1G55180,1.08006322566662,16,rnaseq
gamma,0-0.5h,AT3G25655->AT4G28490,130.9264853827678,16,rnaseq
gamma,0-0.5h,AT3G25655->AT5G65710,117.88743695906537,16,rnaseq
gamma,0-0.5h,AT3G27950->AT5G62680,175.1520628052491,16,rnaseq
gamma,0-0.5h,AT3G27950->AT1G18880,156.9147238473282,16,rnaseq
gamma,0-0.5h,AT3G27950->AT3G47960,177.4998450865378,16,rnaseq
gamma,0-0.5h,AT3G27980->AT1G21240,0.2509020540716141,16,rnaseq
gamma,0-0.5h,AT3G27980->AT1G08430,7.79525214553122,16,rnaseq
gamma,0-0.5h,AT3G27980->AT3G20190,0.2714360658350919,16,rnaseq
gamma,0-0.5h,AT3G28200->AT5G04930,431.6975438142413,16,rnaseq
gamma,0-0.5h,AT3G28455->AT1G65380,238.47962316004117,16,rnaseq
gamma,0-0.5h,AT3G29780->AT1G23140,122.67717569905396,16,rnaseq
gamma,0-0.5h,AT3G29780->AT1G07560,114.29722549475919,16,rnaseq
gamma,0-0.5h,AT3G29780->AT4G23320,17.804518416356768,16,rnaseq
gamma,0-0.5h,AT3G43270->AT3G54920,400.41606853198346,16,rnaseq
gamma,0-0.5h,AT3G43270->AT3G57770,331.10989605322237,16,rnaseq
gamma,0-0.5h,AT3G43270->AT4G16640,192.57053536026714,16,rnaseq
gamma,0-0.5h,AT3G43550->AT3G16490,1.48987612212491,16,rnaseq
gamma,0-0.5h,AT3G44735->AT5G53890,347.6956273466168,16,rnaseq
gamma,0-0.5h,AT3G44735->AT5G24105,215.61691407208718,16,rnaseq
gamma,0-0.5h,AT3G44735->AT2G02220,377.22300860305614,16,rnaseq
gamma,0-0.5h,AT3G44735->AT1G07490,139.36301883566136,16,rnaseq
gamma,0-0.5h,AT3G44735->AT3G25717,346.18585316619334,16,rnaseq
gamma,0-0.5h,AT3G44735->AT4G13395,224.4492952009796,16,rnaseq
gamma,0-0.5h,AT3G45010->AT4G18780,374.66416915280865,16,rnaseq
gamma,0-0.5h,AT3G45010->AT5G44030,391.6510489688641,16,rnaseq
gamma,0-0.5h,AT3G45940->AT4G19640,62.484572710038556,16,rnaseq
gamma,0-0.5h,AT3G45940->AT1G54280,11.594086696454822,16,rnaseq
gamma,0-0.5h,AT3G45940->AT5G58090,59.36005894337823,16,rnaseq
gamma,0-0.5h,AT3G45940->AT4G04340,64.7821788754978,16,rnaseq
gamma,0-0.5h,AT3G45940->AT4G31140,46.0700993356582,16,rnaseq
gamma,0-0.5h,AT3G45940->AT3G13900,7.478963229509121,16,rnaseq
gamma,0-0.5h,AT3G45940->AT1G66250,38.63424878059445,16,rnaseq
gamma,0-0.5h,AT3G45940->AT3G25610,53.9232096104641,16,rnaseq
gamma,0-0.5h,AT3G45940->AT1G11820,58.55806164702419,16,rnaseq
gamma,0-0.5h,AT3G45940->AT1G32090,61.4001604260261,16,rnaseq
gamma,0-0.5h,AT3G45940->AT2G01630,46.11818956185316,16,rnaseq
gamma,0-0.5h,AT3G45940->AT1G64060,63.012704105185904,16,rnaseq
gamma,0-0.5h,AT3G45940->AT3G13560,43.32712841815675,16,rnaseq
gamma,0-0.5h,AT3G45960->AT2G22470,374.79476444152544,16,rnaseq
gamma,0-0.5h,AT3G45960->AT5G64310,358.8243786078283,16,rnaseq
gamma,0-0.5h,AT3G45960->AT3G61640,305.873244576554,16,rnaseq
gamma,0-0.5h,AT3G46120->AT5G43350,2.0955909241334085,16,rnaseq
gamma,0-0.5h,AT3G47380->AT1G18280,124.19429220124121,16,rnaseq
gamma,0-0.5h,AT3G47400->AT3G54920,333.84586443310354,16,rnaseq
gamma,0-0.5h,AT3G48460->AT5G64080,292.62701715144794,16,rnaseq
gamma,0-0.5h,AT3G48610->AT5G64070,417.0499400622765,16,rnaseq
gamma,0-0.5h,AT3G48610->AT3G47220,258.76091171305745,16,rnaseq
gamma,0-0.5h,AT3G48610->AT3G03530,276.0235997090102,16,rnaseq
gamma,0-0.5h,AT3G48610->AT3G15730,439.2093462283872,16,rnaseq
gamma,0-0.5h,AT3G48610->AT5G09350,360.3985457418505,16,rnaseq
gamma,0-0.5h,AT3G48610->AT1G55180,296.1052258835643,16,rnaseq
gamma,0-0.5h,AT3G48610->AT5G58670,308.18977820218294,16,rnaseq
gamma,0-0.5h,AT3G48610->AT4G35790,425.5892540676068,16,rnaseq
gamma,0-0.5h,AT3G49780->AT5G24105,262.4414623549737,16,rnaseq
gamma,0-0.5h,AT3G49780->AT1G07490,179.18692872363636,16,rnaseq
gamma,0-0.5h,AT3G49780->AT3G25717,387.63813662941186,16,rnaseq
gamma,0-0.5h,AT3G49780->AT4G13395,271.3591687616813,16,rnaseq
gamma,0-0.5h,AT3G49780->AT5G40730,405.6038555103563,16,rnaseq
gamma,0-0.5h,AT3G49780->AT3G61640,371.9516058969782,16,rnaseq
gamma,0-0.5h,AT3G49780->AT5G59810,35.44881312674261,16,rnaseq
gamma,0-0.5h,AT3G49960->AT4G40090,394.2338800838545,16,rnaseq
gamma,0-0.5h,AT3G49960->AT4G34580,395.4932158192146,16,rnaseq
gamma,0-0.5h,AT3G49960->AT2G20520,362.4483652032339,16,rnaseq
gamma,0-0.5h,AT3G49960->AT4G29180,369.06005429226207,16,rnaseq
gamma,0-0.5h,AT3G50220->AT5G15630,152.1159230959825,16,rnaseq
gamma,0-0.5h,AT3G50220->AT5G44030,217.0661213829113,16,rnaseq
gamma,0-0.5h,AT3G50220->AT5G17420,200.61765076040575,16,rnaseq
gamma,0-0.5h,AT3G50220->AT4G18780,197.9820130767352,16,rnaseq
