dose_Gy,time_h,RRI,RRI_latent,quality,LET
3.562247890262442,0.14593266025079774,0.6876721499323374,0.9401444358819241,GCR,50.0
3.562247890262442,0.1762904348961046,0.6876106156061205,0.9408746773249285,GCR,50.0
3.562247890262442,0.21296341327874763,0.6874772910931698,0.9416159973776537,GCR,50.0
3.562247890262442,0.25726532141158615,0.6874199805258941,0.9425020559034527,GCR,50.0
3.562247890262442,0.31078317435857705,0.6872908637739193,0.9433029408483905,GCR,50.0
3.562247890262442,0.37543412743869276,0.6871204158021033,0.9441614573229721,GCR,50.0
3.562247890262442,0.45353415395334656,0.6869086254901452,0.9450165295505146,GCR,50.0
3.562247890262442,0.5478810096606547,0.6866700509361096,0.9458001326688431,GCR,50.0
3.562247890262442,0.6618544560100672,0.6864565587934297,0.9465346807630712,GCR,50.0
3.562247890262442,0.7995373324067232,0.6862647417757701,0.9472418567171255,GCR,50.0
3.562247890262442,0.965861814643937,0.6861444718892084,0.9479932083534355,GCR,50.0
3.562247890262442,1.166786098879395,0.6859840299618469,0.9487729385495275,GCR,50.0
3.562247890262442,1.4095078404565258,0.6857968675876555,0.9495326586839672,GCR,50.0
3.562247890262442,1.7027219935312041,0.685577093205697,0.9502733581086716,GCR,50.0
3.562247890262442,2.0569322880217786,0.6853866020242806,0.9510193779158826,GCR,50.0
3.562247890262442,2.484827501835503,0.6852050053652914,0.9515990604377529,GCR,50.0
3.562247890262442,3.0017360074677835,0.6849769985824447,0.952102441104135,GCR,50.0
3.562247890262442,3.6261748760719885,0.6847013208246012,0.9525352544882343,GCR,50.0
3.562247890262442,4.38051320940382,0.684373135643567,0.9529499802012693,GCR,50.0
3.562247890262442,5.291773461997922,0.6840003485576528,0.9532994684875925,GCR,50.0
3.562247890262442,6.392599459120591,0.6835817294421066,0.9534934500491825,GCR,50.0
3.562247890262442,7.722425787539303,0.6831115625994348,0.9535909379070148,GCR,50.0
3.562247890262442,9.328890449872787,0.682634512287829,0.953639353696304,GCR,50.0
3.562247890262442,11.26954138764972,0.6820416232788123,0.9535513151872244,GCR,50.0
3.562247890262442,13.613898005381975,0.6814272223872287,0.9534344809370079,GCR,50.0
3.562247890262442,16.445941545061906,0.6807994825889867,0.9533203770159567,GCR,50.0
3.562247890262442,19.867123523084192,0.6801599382716259,0.9531887586047401,GCR,50.0
3.562247890262442,23.999999999999993,0.6795029445970425,0.9530173479891364,GCR,50.0
4.520353656360243,0.1,0.6887829959038774,0.9384629451394644,GCR,50.0
4.520353656360243,0.12080259113562,0.6888222542638287,0.9391275242674884,GCR,50.0
4.520353656360243,0.14593266025079774,0.6888575659240379,0.9399164607299682,GCR,50.0
4.520353656360243,0.1762904348961046,0.6888757689709664,0.9407284610374461,GCR,50.0
4.520353656360243,0.21296341327874763,0.6889136703941244,0.9416100080131914,GCR,50.0
4.520353656360243,0.25726532141158615,0.6889553384916994,0.9425781584696427,GCR,50.0
4.520353656360243,0.31078317435857705,0.6889851142482291,0.9436025182606131,GCR,50.0
4.520353656360243,0.37543412743869276,0.6889864445297536,0.9446373876090048,GCR,50.0
4.520353656360243,0.45353415395334656,0.6889381996576351,0.9456036051778448,GCR,50.0
4.520353656360243,0.5478810096606547,0.6888784845143022,0.9465780888055042,GCR,50.0
4.520353656360243,0.6618544560100672,0.6887845249932237,0.9475456765270432,GCR,50.0
4.520353656360243,0.7995373324067232,0.6887292310361341,0.9484797724313271,GCR,50.0
4.520353656360243,0.965861814643937,0.6886564711513584,0.9493288434631096,GCR,50.0
4.520353656360243,1.166786098879395,0.6885951142628173,0.9501392573640279,GCR,50.0
4.520353656360243,1.4095078404565258,0.6884962286619075,0.9509602350511498,GCR,50.0
4.520353656360243,1.7027219935312041,0.6883719186295602,0.9517889145140601,GCR,50.0
4.520353656360243,2.0569322880217786,0.6882947977657083,0.9527468329261836,GCR,50.0
4.520353656360243,2.484827501835503,0.6882086508362794,0.9534391380176308,GCR,50.0
4.520353656360243,3.0017360074677835,0.6880920242132341,0.9540854695003671,GCR,50.0
4.520353656360243,3.6261748760719885,0.687908336954696,0.9546726323524656,GCR,50.0
4.520353656360243,4.38051320940382,0.6876810953525413,0.9552123072009171,GCR,50.0
4.520353656360243,5.291773461997922,0.6874294653414278,0.9557220723729983,GCR,50.0
4.520353656360243,6.392599459120591,0.687153481498115,0.9562015453914366,GCR,50.0
4.520353656360243,7.722425787539303,0.6868488694781651,0.9565806675157248,GCR,50.0
4.520353656360243,9.328890449872787,0.6864939434119929,0.9568626656142651,GCR,50.0
4.520353656360243,11.26954138764972,0.6860678980961236,0.9570318763624743,GCR,50.0
4.520353656360243,13.613898005381975,0.6855885030302838,0.9571243264053447,GCR,50.0
4.520353656360243,16.445941545061906,0.685064646512183,0.957187852617154,GCR,50.0
4.520353656360243,19.867123523084192,0.6845388060076631,0.9572598656753013,GCR,50.0
4.520353656360243,23.999999999999993,0.6839941100364821,0.9573065288142598,GCR,50.0
5.736152510448679,0.1,0.6896874070954407,0.9382531349962299,GCR,50.0
5.736152510448679,0.12080259113562,0.6896973213276609,0.9388226618864506,GCR,50.0
5.736152510448679,0.14593266025079774,0.6897197557686394,0.9394449959411232,GCR,50.0
5.736152510448679,0.1762904348961046,0.6897561247335735,0.9401172728636806,GCR,50.0
5.736152510448679,0.21296341327874763,0.6898034568857123,0.9409039148284513,GCR,50.0
5.736152510448679,0.25726532141158615,0.6898845713694173,0.9417703669007089,GCR,50.0
5.736152510448679,0.31078317435857705,0.6900037760554566,0.942744846564353,GCR,50.0
5.736152510448679,0.37543412743869276,0.6901152126646275,0.9438302848664198,GCR,50.0
5.736152510448679,0.45353415395334656,0.6902577342503489,0.9450128295967442,GCR,50.0
5.736152510448679,0.5478810096606547,0.6903531859294493,0.9461264016107352,GCR,50.0
5.736152510448679,0.6618544560100672,0.6904289201641352,0.9471877011936126,GCR,50.0
5.736152510448679,0.7995373324067232,0.6904931521876152,0.948276214244225,GCR,50.0
5.736152510448679,0.965861814643937,0.6905037946671149,0.9492899163075749,GCR,50.0
5.736152510448679,1.166786098879395,0.6904761033856224,0.9502156703581706,GCR,50.0
5.736152510448679,1.4095078404565258,0.6904075603351013,0.9510928257484433,GCR,50.0
5.736152510448679,1.7027219935312041,0.6903818756105413,0.9520664393661841,GCR,50.0
5.736152510448679,2.0569322880217786,0.6903741259057398,0.9531751289833262,GCR,50.0
5.736152510448679,2.484827501835503,0.6903610264101383,0.954049888486521,GCR,50.0
5.736152510448679,3.0017360074677835,0.6902941190608842,0.9547675730434522,GCR,50.0
5.736152510448679,3.6261748760719885,0.6901814909099568,0.955435255087494,GCR,50.0
5.736152510448679,4.38051320940382,0.6900398603593106,0.9560670818889945,GCR,50.0
5.736152510448679,5.291773461997922,0.6898648158492733,0.9566502660016417,GCR,50.0
5.736152510448679,6.392599459120591,0.6896612274168323,0.9571916280346747,GCR,50.0
5.736152510448679,7.722425787539303,0.6894494504789273,0.957736019365712,GCR,50.0
5.736152510448679,9.328890449872787,0.6891873038780324,0.9581955411897431,GCR,50.0
5.736152510448679,11.26954138764972,0.6888455479534492,0.9585367584034122,GCR,50.0
5.736152510448679,13.613898005381975,0.6884839153869062,0.9588380552351783,GCR,50.0
5.736152510448679,16.445941545061906,0.6880767243777032,0.9590799313505752,GCR,50.0
5.736152510448679,19.867123523084192,0.6876298178477831,0.9592603479259416,GCR,50.0
5.736152510448679,23.999999999999993,0.6871477263459297,0.9593836037805323,GCR,50.0
7.27895384398315,0.1,0.6905116944598205,0.9381532090080726,GCR,50.0
7.27895384398315,0.12080259113562,0.6905700221703635,0.9387350721979536,GCR,50.0
7.27895384398315,0.14593266025079774,0.690612294025811,0.939313663868363,GCR,50.0
7.27895384398315,0.1762904348961046,0.6906497473530789,0.9399003460183132,GCR,50.0
7.27895384398315,0.21296341327874763,0.6907396285262027,0.9405495586253954,GCR,50.0
7.27895384398315,0.25726532141158615,0.6908281469405961,0.9412533080849671,GCR,50.0
7.27895384398315,0.31078317435857705,0.6909062668037957,0.9420114993849605,GCR,50.0
7.27895384398315,0.37543412743869276,0.6909642537337668,0.9428278657332265,GCR,50.0
7.27895384398315,0.45353415395334656,0.691028242537574,0.9437512964979108,GCR,50.0
7.27895384398315,0.5478810096606547,0.6911537926868144,0.9448107723198796,GCR,50.0
7.27895384398315,0.6618544560100672,0.6913350018357373,0.9459374037791312,GCR,50.0
7.27895384398315,0.7995373324067232,0.6914726888194788,0.9470427560985654,GCR,50.0
7.27895384398315,0.965861814643937,0.6915487608997652,0.9481232906340205,GCR,50.0
7.27895384398315,1.166786098879395,0.6915941435211861,0.9491273450592788,GCR,50.0
7.27895384398315,1.4095078404565258,0.6916215282473485,0.9501205365479666,GCR,50.0
7.27895384398315,1.7027219935312041,0.6916494506404486,0.9511528004099765,GCR,50.0
7.27895384398315,2.0569322880217786,0.691704779793,0.9523000922629256,GCR,50.0
7.27895384398315,2.484827501835503,0.6917570481987528,0.9534066551225472,GCR,50.0
7.27895384398315,3.0017360074677835,0.6917406917916362,0.9542710242528826,GCR,50.0
7.27895384398315,3.6261748760719885,0.6916933060440879,0.955093921723793,GCR,50.0
7.27895384398315,4.38051320940382,0.691611079284455,0.9558600429119202,GCR,50.0
7.27895384398315,5.291773461997922,0.691472627201274,0.9565409270054918,GCR,50.0
7.27895384398315,6.392599459120591,0.6912910041088268,0.9571493749881627,GCR,50.0
7.27895384398315,7.722425787539303,0.6910864583453373,0.9576918239855838,GCR,50.0
7.27895384398315,9.328890449872787,0.6908639713515012,0.9582393660220142,GCR,50.0
7.27895384398315,11.26954138764972,0.690575421862644,0.9587414926463378,GCR,50.0
7.27895384398315,13.613898005381975,0.6902592812079864,0.9591802633810297,GCR,50.0
7.27895384398315,16.445941545061906,0.68993547292707,0.9595514270685559,GCR,50.0
7.27895384398315,19.867123523084192,0.6895906073876348,0.9598892651676214,GCR,50.0
7.27895384398315,23.999999999999993,0.6892096867617449,0.9601690067196743,GCR,50.0
9.23670857187386,0.1,0.6913461657654358,0.9383245639903115,GCR,50.0
