,cotyledon,dna_damage_response,hormone_response_aba,hormone_response_auxin,hormone_response_cytokinin,hormone_response_ethylene,hormone_response_ja,hormone_response_sa,hypocotyl,leaf_epidermis,leaf_mesophyll,leaf_vasculature,oxidative_stress,root_columella,root_cortex,root_endodermis,root_epidermis,root_lateral_root_cap,root_meristem,root_pericycle,root_phloem,root_stele,root_xylem,shoot_apical_meristem
OSD-508_GSM3082855,0.0,0.010601300757972273,0.025156654700649726,0.004908943579650972,0.0017349417034930824,0.01215131650469768,0.0010893819998677385,0.022560966725656186,0.028606364366897587,0.0,0.633078882688577,0.0,0.09453414909963478,0.011828536652885014,0.037079335476980085,0.03072460714441812,0.0011117972673547402,0.0,0.0036940360818560813,0.07066861380623571,0.0018694333084150305,0.0011969752838053005,0.004122167690857597,0.0032815951600954443
OSD-508_GSM3082856,0.0,0.012406532949667681,0.046114484836245355,0.00784139189851469,0.0028324712861760733,0.012726826024262521,0.002207320947810232,0.02360907265507523,0.038111016924080254,0.0,0.6056600545655914,0.0,0.07440060817094649,0.014031152038877663,0.034252064218118286,0.03452219090753553,0.0011525405415139713,0.0,0.003277537164930356,0.07211610816901698,0.0029791114890026105,0.001389222974146306,0.005549173991173293,0.004821118247315135
OSD-508_GSM3082857,0.014821974142745012,0.011396967814962891,0.025800647138972527,0.004920706103925962,0.0019557544769493573,0.015952274950775537,0.0013989560493480899,0.02426249148272405,0.030526473793238005,0.0,0.580342649112359,0.0,0.0943726934915136,0.013084763048629149,0.03790405295895445,0.044794433500519724,0.001317756278656265,0.0,0.004885906202200886,0.08155704968289168,0.0017747949879789496,0.0011066368748574645,0.004329107774599644,0.003493910133197787
OSD-508_GSM3082858,0.0,0.012421013400193125,0.026763116434295006,0.0061291907367565105,0.0020837215605888624,0.012288874959765536,0.002124379542258889,0.02493350725914381,0.03379694726320961,0.0,0.6188348100086398,0.0,0.08240017618458724,0.011658676243880124,0.0345491199241051,0.041115383963814305,0.00102322587202899,0.0,0.0027511900930051333,0.07575598434667705,0.002347998441444039,0.0012705619271883332,0.0038828372494875392,0.0038692845889308643
OSD-508_GSM3082859,0.04920043683654407,0.007721304960514691,0.017742573100757178,0.0038880329943017235,0.0017836449148909308,0.02281187970097349,0.00029727415248179167,0.022545897564542384,0.025956727314070657,0.0,0.5526764582861782,0.0,0.1344826543139695,0.011085196685966886,0.0327392717930638,0.04265101787712863,0.001199527281944195,0.0,0.007150225667589091,0.05771812360554953,0.001666299854700741,0.0006727783450904371,0.0033717147294648744,0.002638960020277227
OSD-508_GSM3082860,0.002659893604255857,0.008859645614175434,0.045758169673213084,0.004999800007999679,0.0021699132034718608,0.019719211231550737,0.00021999120035193665,0.023089076436942524,0.03373865045398183,0.0,0.5410983560657574,0.0,0.151580603442529,0.013569457221711129,0.02881884724611016,0.040758369665213325,0.0014999400023999055,0.0,0.006373078410196932,0.06233750649974001,0.0027798888044478238,0.0010099596016159363,0.0051397944082236646,0.003819847206111756
OSD-508_GSM3082861,0.038707856511407214,0.008968442566444171,0.04405875149027971,0.006345550247771676,0.007279864394682846,0.022131566354958266,0.0010024412201233963,0.025421130747208,0.03640905441244453,7.785951224249932e-06,0.46750354828506324,0.00023357853672780062,0.14082190447611093,0.014442939521001789,0.0360002919731709,0.05121209417756825,0.0008408827322200572,0.0,0.018939326353011786,0.06526573613735714,0.004389330002676425,0.0014501334155183712,0.004720232929707455,0.003847557563321682
OSD-508_GSM3082862,0.0029546033293252854,0.007452278602904348,0.019579306309056237,0.00435095695756805,0.0018921603513144768,0.02170419226507783,0.00014165906373473259,0.0230297163614532,0.02658131145937504,0.0,0.5909004288559514,0.0008195988687511655,0.1484924271425512,0.010391704175400912,0.02722889575073401,0.0356677285475054,0.001497538673767602,0.0,0.014307565437212148,0.054225065896760884,0.0023070190379663146,0.0003996809298231262,0.0035870098638555318,0.002489152119911025
OSD-508_GSM3082863,0.02098274010177181,0.01239769921846223,0.01298806584791282,0.004975226466993795,0.0016045862236349143,0.019810080232675092,0.0006559629216117324,0.02610732428014797,0.03837887678291565,0.00010091737255565613,0.46817183806529294,0.0004440364392448641,0.20102067830602793,0.016318339142249432,0.04044768292030655,0.03233392616683183,0.001130274572623344,0.0,0.012702133292338458,0.0769797717854537,0.001967888764835243,0.000938531564767606,0.00549999680428321,0.004043422727063249
OSD-508_GSM3082864,0.0,0.01586045803278105,0.012140103679412673,0.006016649624107739,0.002765048052104741,0.0197944212485438,0.0013291218104537455,0.029311882784114614,0.0390429531820798,0.0,0.487463335423272,0.0,0.1740358427759659,0.0181686204625423,0.04427637031074156,0.03475890877517064,0.0013053874924099634,0.0,0.009889299184923966,0.0881255228966944,0.0034652104343973586,0.0013291218104537778,0.00570810348953811,0.005213638530291912
OSD-508_GSM3082865,0.01752444595389942,0.006369034698370307,0.01098954672137019,0.005327274693184657,0.002304128011469436,0.006683605366602836,0.0002532906679274241,0.018277781424316065,0.02572125879470139,0.0,0.6103193886380345,0.0,0.1644428381518933,0.01242758406186175,0.03247840016167026,0.01641486941504276,0.0010948693387833493,0.0,0.004063544909116313,0.055576874943315986,0.0018955946761025206,0.0008824320043925529,0.00415886935403526,0.002794368013909744
OSD-508_GSM3082866,0.06987827820564792,0.006294402455707985,0.017991242423691052,0.005194218566489468,0.0021046996141571624,0.0029994783271277206,0.00031514218821606,0.02432785142246367,0.01754103929766811,0.0002048424223404179,0.6616950485347108,0.0,0.07944584497217841,0.00503101993330616,0.031396040501023556,0.00871705802761876,0.00032189523510638113,0.0,0.003016360944353582,0.0573221130208686,0.001744537113338826,0.0004895958995499313,0.0026787085998363886,0.0012905822945990435
OSD-508_GSM3082867,0.0,0.005376186608795218,0.013556298179978441,0.005983304264468972,0.0022766912087765776,0.006542491578905323,0.0003674659494867309,0.019563567615066103,0.02331811101199589,0.0,0.603048902262046,0.0003914311201054504,0.174077673780772,0.014826452222769574,0.044647112862639636,0.015625291243392698,0.0006976527446777352,0.0,0.0019331904299085354,0.058043643238493384,0.0016775619433090586,0.0008667403373763468,0.00475708636781211,0.002423145029224197
OSD-508_GSM3082868,0.0,0.007442288436036916,0.014080650527646319,0.005898113081393962,0.0018546023589268471,0.0068930714284577204,0.0003581850049429234,0.022366663641993294,0.03000794374744295,9.233213460749599e-05,0.576136600617352,0.00021491100296577907,0.17999459803948112,0.014661706202331549,0.04045898622500069,0.017837613246158908,0.000722737743307124,0.0,0.0015388689101252804,0.06745817593092283,0.0019421586934684576,0.0010864945149936219,0.006172721585183555,0.002780576927260852
OSD-508_GSM3082869,0.0,0.007392244110132013,0.040146196420377464,0.0056023098148678735,0.0015205215044305396,0.006325664705325148,0.0006347808222379527,0.018209352191408543,0.024675259171414197,0.0001623857917352999,0.6103934287882946,0.0,0.15824741443683507,0.012806334030033992,0.03031447484804011,0.01614262393295916,0.0004723950305026961,0.0,0.003360893810763957,0.05230298728347024,0.002421024531326313,0.0009447900610053902,0.0053513499549133385,0.00257356875992614
OSD-508_GSM3082870,0.0,0.008626718409592515,0.013320563545891825,0.004786299661711256,0.0014579367468808445,0.006308243387723461,0.0006685173375941285,0.019095415440853993,0.02649888936038062,0.0,0.6062788475899004,0.0,0.1754929130050329,0.011955081324422929,0.032202622389641306,0.018569135834662614,0.0008012725535702856,0.0,0.0035559432850752327,0.05907132985166974,0.0023042512487287535,0.0009672165735404635,0.005013880031956075,0.003024922421170665
OSD-510_GSM3072302,0.0,0.01553295856027955,0.022378760692887332,0.00304706299785932,0.001917026389381691,0.017576105106857403,0.018837306678819023,0.03712977427855065,0.03671610016294724,0.0,0.41672790500966095,0.0,0.12287130194679077,0.01983617832381266,0.06619794810912252,0.0776799272202612,0.001816130263624761,0.0,0.0036188077104819297,0.12253834473179288,0.0024013277930149614,0.0016143380121109016,0.006457352048443593,0.005105343963300716
OSD-510_GSM3072303,0.0,0.014152449189515132,0.021800624268435445,0.002873053594863973,0.0020616819777959042,0.0215612031355301,0.014923917284432283,0.03504859362253041,0.032029227113113186,0.0,0.4442858156279929,0.0,0.1262015393892101,0.01778366970524598,0.059482850352924464,0.07273081970701935,0.0018976341645089165,0.0,0.0053027347213847435,0.11267424538005887,0.0022745007626006606,0.0013833221012308056,0.006983116376405489,0.004549001525201292
OSD-510_GSM3072304,0.0,0.01623595929324264,0.0203881877801822,0.004276546705111379,0.006700751959462315,0.015651663667834978,0.003853864763327088,0.039085647793227304,0.04194496681117968,4.47545585418552e-05,0.4408075379937195,0.0011810230726325046,0.10645783416115454,0.01597489103508177,0.07127163447791734,0.07062517974342368,0.001277991282806544,0.0,0.005262804569274666,0.12349771793190839,0.0045873422505409945,0.0017715346089487599,0.004941649172330742,0.004160516368150995
OSD-510_GSM3072305,0.0,0.017777738172680205,0.02725028738448928,0.006915050036090143,0.011602313333749184,0.024131385950685712,0.004901130824548397,0.044965647528493385,0.047211256560831937,0.0,0.32411623700086445,0.00010693376344469298,0.11819745319420066,0.018446074194209537,0.08453114000302976,0.09586611892816717,0.0022693720908818207,0.0,0.009505223417306046,0.13963767276486155,0.0062556251615145525,0.0026911663800247795,0.00803785455225942,0.005584318757667296
OSD-510_GSM3072306,0.0,0.01850772171979445,0.023185497539083177,0.005099066188106633,0.004561557786511347,0.014251236269323666,0.002237197130964145,0.03660868032486814,0.03290423053008981,1.7432704916612656e-05,0.5115336712695465,5.81090163886895e-05,0.0959476708937748,0.015398889343000087,0.06078203114255884,0.04746053913545398,0.0008658243441913191,0.0,0.0033315836062843005,0.10766148011412609,0.0075977538928198585,0.0021936153686726513,0.005534883811021722,0.004261327868503172
OSD-510_GSM3072307,0.0,0.01834589228287485,0.026218998256510705,0.005317864618128438,0.0043698330427517805,0.015524017046792763,0.0018219981839269765,0.036869540486132814,0.033121853164721965,0.00025478348588247457,0.44052854735393043,0.0,0.13733619915378312,0.016457235628804166,0.06511791883368416,0.05905940454729263,0.0010902363116831579,0.0,0.005451181558415783,0.11330458625087583,0.007613878589743791,0.002088632064501702,0.005791880405816767,0.004315518733745827
OSD-510_GSM3072308,0.0,0.011104413946587536,0.02161767433234422,0.004277169881305638,0.002955767804154302,0.011162370178041541,0.001309810830860488,0.026033939169139462,0.030542933976261122,0.0,0.523584322453017,0.0005216060830860798,0.18468719090009897,0.016563890949554894,0.046457715133531155,0.02598757418397608,0.0011591246290801177,0.0,0.0019859668644906007,0.07520400593471809,0.00477559347181012,0.0017908475519287708,0.005024805267062299,0.003253276458951534
OSD-510_GSM3072309,0.0,0.010287641929216865,0.013782320967496606,0.003835482448624367,0.0024491634912902583,0.012627055169718172,0.0010743971919338871,0.023082210639612907,0.02756464193499318,0.0,0.542998030271815,0.0,0.18581295091468175,0.01736364494060971,0.04510157674526968,0.026259191583503424,0.0011783711137339917,0.0,0.002064074892030787,0.06896936812737191,0.004551747243246995,0.0019061885663344022,0.006111356070247861,0.0029805857582683327
OSD-510_GSM3072310,0.0,0.010490207809820112,0.013816760400462699,0.003988672171034264,0.0017231063778867998,0.010546049220214586,0.000957281321048196,0.023652825974233176,0.028327549758685334,0.0,0.6715328467153286,0.00033504846236687716,0.07473176179649796,0.013729009612699931,0.04426628375413825,0.018762713892544962,0.0010104636166620134,0.0,0.0020794277584991936,0.06824618084639622,0.002193769694068848,0.0013561485381516519,0.004770451916556976,0.003483440362703257
OSD-510_GSM3072311,0.0,0.009772507067195514,0.010160794574135708,0.0036070820738181657,0.0017781390504737489,0.007860100374134971,0.000754801882650061,0.02024901204417043,0.023805290145117917,0.0,0.6823554173364931,0.0,0.09179068279329923,0.011873614230918572,0.039278728739444574,0.021286864632814116,0.0010257564046270325,0.0,0.0019015201274453972,0.06149458030475126,0.0023369827520511905,0.001444284371609289,0.004528811295900483,0.002695029798949327
OSD-510_GSM3072312,0.0,0.015372707682835657,0.019198733453537998,0.00465455824794406,0.0027864022164563076,0.007926469941510179,0.0013826465543778927,0.03386956330533445,0.03689872026034566,0.0,0.4535010334667312,0.0,0.1786393420994767,0.02086635296187167,0.0626623862087163,0.02855006816482687,0.0009850916926865754,0.0,0.006783059941070411,0.11032675139627951,0.0035041118782708136,0.0015409648621311383,0.006089977571573078,0.0044610580940234856
OSD-510_GSM3072313,0.0,0.014051558934567044,0.020207927564761988,0.0040415855129523936,0.0023340939590306468,0.007691544522711723,0.0012062096298345608,0.03253632988527953,0.03667190575899828,0.0,0.45129993890626563,0.0011122192690683232,0.2089927888506546,0.017341221561388755,0.058947621260619594,0.024202517897331053,0.001274091557054761,0.0,0.007717652956257929,0.09511824509553073,0.003869269851547453,0.0013393626409202533,0.005365283093744919,0.004678631291479773
OSD-510_GSM3072314,0.0,0.01370782498658927,0.018783268916000732,0.003400134794987827,0.0019641555369104436,0.015234584542591089,0.001551517819072099,0.03220224750010316,0.029792443227927318,0.0,0.5286494367495154,0.0,0.0999023424067783,0.0144918366504821,0.05590415801273674,0.05131562659037439,0.0014854957842179832,0.0,0.004500502042556701,0.11382198808852452,0.0022777602024675785,0.0015680233277856506,0.0051992352447629364,0.004247417575615862
OSD-510_GSM3072315,0.0,0.013184664309558143,0.014354988444900952,0.003022102830505461,0.0017184506291109528,0.019051099215833443,0.000518498034645537,0.031198767456100503,0.0313024670630296,0.0,0.5295198214391531,0.0,0.09807019969581449,0.016754893633831747,0.055745945839176726,0.05830880755328172,0.0016493175578248765,0.0,0.0046417919292077395,0.10793647658364112,0.0016147510221818432,0.0015406798743753324,0.005570150315049279,0.0042961265727773715
OSD-510_GSM3072316,0.0,0.015099214036278343,0.01669965201405939,0.005667124642634443,0.004538947051739623,0.011806509672155088,0.0006034438276878939,0.04195246436839108,0.042857630109922974,0.00014692545369793093,0.4745867065697543,0.0,0.11977048145197333,0.01774911954047315,0.06528999848701765,0.034199523017009105,0.00117540362958344,0.0,0.005640887954474107,0.12391587818130774,0.004525828707659457,0.0014298995047387865,0.006204976749921502,0.006139385029520648
OSD-510_GSM3072317,0.0,0.014820905374575859,0.01977510393626015,0.007059559240773122,0.0056142951442368924,0.010478164699887665,0.0008338062095401302,0.037646350360736984,0.03921668538870423,0.0,0.5013769383099211,0.0,0.09244131509768273,0.015425414876492452,0.06489791664254031,0.04042570439253736,0.001324825421824879,0.0,0.0075227849127398605,0.12287524174589755,0.0036687473219765955,0.0020567219835323286,0.007045662470614119,0.005493856469525543
OSD-510_GSM3072318,0.0,0.018640612522899152,0.024136408473859762,0.0050166752783127435,0.003179106580863357,0.010856310770820611,0.0009356944901122465,0.03767579501150829,0.03687538165249659,0.0,0.49640659495514133,0.0,0.09837192916529666,0.01909718634036357,0.06591573112875193,0.03163323782234943,0.0014805768237117743,0.0,0.006110197754709003,0.12507867913006718,0.00477993329888675,0.0016684672835736757,0.00560289351308187,0.006538588003194141
OSD-510_GSM3072319,0.0,0.020406488959454863,0.019443713850690263,0.005733217189034499,0.0036628887596609335,0.009584317624093024,0.0006659797744837922,0.044765423102259255,0.040552377137589975,0.0,0.458860064619342,0.0,0.10228098072760707,0.018169665586460344,0.06761142493129069,0.03726591172872414,0.0013609151913364737,0.0,0.006061381135881588,0.14431492156640371,0.004748725348493221,0.0017807720056849587,0.00683353159905122,0.005897299162458047
OSD-510_GSM3072320,0.0,0.014796143751786504,0.01574721305511526,0.003773094613205831,0.0033209469116233137,0.0073435023257022594,0.0006080607021282023,0.03606267702621937,0.034753007821635526,0.0,0.538024582283086,0.0,0.1041083075643791,0.018085908063300675,0.05999532260998362,0.025273497388457158,0.0014343996050204004,0.0,0.003201413611204949,0.11553153340436036,0.004708572616480008,0.0017618169061663594,0.005566094119481327,0.005903905620663672
OSD-510_GSM3072321,0.007283446589150761,0.01143773784923336,0.018877183384408074,0.003972074003802529,0.002608721870484169,0.007105162079409144,0.0006292394461469131,0.02682133139201312,0.02937761664198504,0.0,0.5961886442380676,0.0,0.09194761406822095,0.01591451432546624,0.04884471200715585,0.02562839827535941,0.001083690157253058,0.0,0.0032685493452632433,0.09605077962330406,0.002739813421764787,0.0012191514269096879,0.005086352189687726,0.003915267664914268
OSD-510_GSM3072322,0.0,0.009361389690790464,0.010412668746975506,0.0027461983508506784,0.0018164957841564416,0.006236158755056748,0.0003003654446242793,0.023314079749409404,0.01930920715441883,0.0,0.7029695653521311,0.0,0.06609946863922538,0.011642736758294022,0.03758858992726865,0.018923023011330267,0.0008105099299385682,0.0,0.0025840963648629638,0.07556336399762568,0.0019595269482632466,0.0011871586620864918,0.004104994409865336,0.0030704023228261073
OSD-510_GSM3072323,0.0,0.011763680250202965,0.010308885147468288,0.0031929210869008503,0.0022012630018906887,0.006919811911884096,0.0003705096141796117,0.027537582206820635,0.025074783006685517,0.0,0.6423329028883406,0.0,0.07861342225564076,0.014395388245037622,0.04756689605570721,0.024704273392505742,0.0011478533145172587,0.0,0.0024482694113437784,0.08972871068102936,0.0019833161700203226,0.0011006315009453465,0.004489704736529525,0.004119195122349904
OSD-510_GSM3072324,0.0,0.016199313809227383,0.019615791073729336,0.005298435079693674,0.0029242729128363953,0.008628052752725214,0.0008830725132822699,0.0379865946697164,0.040563429216671255,0.0,0.47777600841572937,0.0007962129218119002,0.12906370185927782,0.019485501686523733,0.07189078854032455,0.027867452263416095,0.0016310301064995133,0.0,0.003937634813324251,0.11812904439972781,0.004140307193421839,0.0013101321713450183,0.0055517755548156345,0.00632144804590047
OSD-510_GSM3072325,0.0,0.01195722393982742,0.01245039453647733,0.0033570209035116046,0.0020678556596373026,0.007345646255364311,0.00045856213372705024,0.02700325319551474,0.02910571731807484,0.0,0.54049766969683,0.00041530155507360955,0.15963730330856912,0.016655322781597523,0.05648966360574038,0.02691673203820762,0.0014016427483734058,0.0,0.0038184670758156128,0.08604529094181163,0.0029157630012459097,0.0014189469798347987,0.005225877901342809,0.004816344423423009
OSD-510_GSM3072326,0.0,0.011403977254877325,0.014874752941144336,0.00317983699237686,0.0020652549538117734,0.019398644744732026,0.007269369619170789,0.02904469665201956,0.027020418979037376,0.0,0.5746981681789561,0.0,0.06943736827511601,0.011899802352915463,0.05219686032074284,0.05906465258778342,0.0013167366239911053,0.0,0.00558930110515727,0.1009188472271357,0.0016718730578476333,0.0011719502317265248,0.004138705363789469,0.003638782537668368
OSD-510_GSM3072327,0.0,0.007649679350550187,0.011177057520154786,0.0024733807085673596,0.0015552318091749315,0.018878265635466716,0.003503956003803764,0.019843258866460864,0.0181568629288013,0.0,0.6867066717258546,0.0,0.053371308471485086,0.009237702191846275,0.03336253296669836,0.054255104861036164,0.000936886632033092,0.0,0.004159776646226923,0.06663137727019341,0.0014802808786122906,0.0005808697118605181,0.0036725955975697162,0.0023672002236036116
OSD-510_GSM3072328,0.0,0.013114023914468042,0.02529877063035439,0.0078347681052839,0.006520962410737316,0.017271738277088028,0.0007049689092688649,0.030634103511866687,0.033902595727567965,7.049689092689154e-05,0.5343450705316054,0.0,0.0792235515158701,0.012705462387505386,0.051126267942660404,0.05886490392395301,0.0009164595820495691,0.0,0.005928147646124859,0.10585749053499129,0.004646385992908656,0.001329827715211785,0.0050148924682083046,0.004689111381349199
OSD-510_GSM3072329,0.0,0.013591822000049292,0.026415252996362437,0.011177914412840523,0.007103992298692428,0.016426169947792904,0.0007828889472028654,0.037129233218267985,0.03715822910520142,0.0005973152708288374,0.5391881828229332,0.0,0.05396134558312904,0.012598712872579023,0.05719438697620741,0.04507410623803007,0.0006321103351489598,0.0,0.006118132142955517,0.11736085236309227,0.00534974113921941,0.0015657778944056801,0.005654197952020504,0.004919635483040065
OSD-510_GSM3072330,0.0,0.010852604826754795,0.025871534726319527,0.005926933410029552,0.0027954697262724433,0.012848408934213722,0.000685427673268736,0.026570402157887585,0.025145787778152587,5.9134936517293565e-05,0.6591126265185248,0.0,0.04626860790535543,0.013574155882380607,0.0401445580402682,0.03306180541649129,0.0006881156249286059,0.0,0.00338681909144546,0.08196908586795973,0.002876108276068766,0.0006719879149693394,0.004166325072809889,0.0033241002193816465
OSD-510_GSM3072331,0.0,0.014958616106490527,0.021398795738767927,0.0055943774291640665,0.002754898604426364,0.014813621443099662,0.0007008075397225114,0.031862577280141774,0.03246672171093703,0.0,0.5775540205811871,0.0,0.06922689651005902,0.014765289888636042,0.05241557081579637,0.0363574118452583,0.0011357915298950802,0.0,0.004212900497412257,0.10560444650301064,0.003588617918923822,0.0011841230843587028,0.004869404112209759,0.004535110860503061
OSD-510_GSM3072332,0.0,0.015337840133165746,0.025851819139178576,0.006046811835445188,0.003125318476746952,0.01613615517885654,0.0007133879131705111,0.03546557054047627,0.03748683629445935,0.0,0.5372377167057333,0.0,0.07565308964908111,0.020331555525359243,0.05848082345347692,0.03222135407820076,0.0012342743259616611,0.0,0.002649726534633284,0.11529707510955602,0.0036688521248768656,0.0015626592383734777,0.006233651526989841,0.005265482216258452
OSD-510_GSM3072333,0.0,0.016677787609335793,0.02198682893572577,0.006233771885289891,0.003796834883012518,0.019299670723393145,0.0013598978807351897,0.03649965911893123,0.03854494553155687,0.0,0.5197130796791368,0.0,0.08015056789335502,0.02052901840757771,0.0599986944980345,0.032909528713790326,0.0013345131202947506,0.0,0.002748806916259307,0.12118321994807002,0.0036445263203701895,0.001490448077285718,0.00656014737666633,0.0053380524811790135
OSD-510_GSM3072334,0.0,0.012316249503377038,0.011743303431403306,0.005319616084310897,0.0030027392677163707,0.030571064132321267,0.0006105848650231339,0.02677372812245153,0.028312736549359094,0.0,0.653994939673379,0.0,0.030094306087029257,0.012897559751583966,0.049499194948037555,0.028003262028730772,0.0013103876098669398,0.0,0.001589193484306715,0.09167973569203103,0.002208142525563021,0.0013048114923781442,0.004357735817493674,0.004410708933637234
OSD-510_GSM3072335,0.0,0.011279093577230222,0.012209064227697762,0.004701044297317592,0.0026704661797829496,0.02768582349327691,0.0005033786089686779,0.027054467271858555,0.029528701112552038,0.0,0.6438070211362137,0.0,0.0474939139535413,0.011560644324619477,0.050363456419357036,0.02112483789502418,0.0009271267035242194,0.0,0.0013423429572497812,0.09573578595317724,0.0026363388164630424,0.00135656269196642,0.003702818920210221,0.004317111459968636
OSD-510_GSM3072336,0.0,0.013563110455696708,0.011559393991495793,0.004179368994636917,0.0019971035385765007,0.00829260873302958,0.0009654871411660872,0.028171063160052637,0.02675589707642559,0.0,0.5899787725087458,0.0,0.13806025256967272,0.009853259180393998,0.041463043665147914,0.032773659394652606,0.0007406476699356571,0.0,0.005140447518720093,0.07378702411733976,0.002764202911009864,0.0012829075711385492,0.005330018053286954,0.0033417317488763495
OSD-510_GSM3072337,0.0,0.016143238291169763,0.018804847471792743,0.005361792407341928,0.0028930534571988803,0.025844610884310008,0.0017551190973673142,0.04100421100003216,0.03816901861197724,7.714809219197165e-05,0.57483043492237,0.0,0.07032048603298083,0.014580989424282362,0.049991963740396675,0.03292294834292304,0.0006557587836317462,0.0,0.005168922176862006,0.08540293805651097,0.0038188305635025294,0.001620109936031377,0.005901829052685717,0.004731749654440838
OSD-510_GSM3072338,0.0,0.00841190628416314,0.0077900143798865,0.002422105311393277,0.001846037021115957,0.022767789927096802,0.00034040398970931984,0.0214454513516875,0.02158946842425681,0.0,0.6617191710726438,0.0,0.058453474848291116,0.010748910598129083,0.03984035925713374,0.05476576495977316,0.000968842124557311,0.0,0.004818025700501224,0.07373674115549696,0.0018198520988306293,0.0006939004405613144,0.003534964508519917,0.0022868165462523924
OSD-510_GSM3072339,0.0,0.008225429739378723,0.006451317442650023,0.0029030928491924897,0.001839820159570549,0.021767222926867145,0.0003823002928977374,0.021349081981510216,0.02054864074325548,0.0,0.6675679927044362,0.0,0.06417866167021424,0.009007950651403857,0.03861232958267542,0.04717824552041608,0.0010592903949043007,0.0,0.005216806080167575,0.07513395443856613,0.0015411480557441662,0.0007048661650303022,0.0037035340874472054,0.002628314513672214
OSD-510_GSM3072340,0.0,0.010272195641055594,0.017312271857981596,0.007454926794352581,0.0053249477102518435,0.013981083639242631,0.0009535371481148589,0.02630276496877886,0.031763932271618556,0.0001386963124530626,0.6110728366161566,0.0,0.06863816319850209,0.012445517322797915,0.04734250022393675,0.035813369251275116,0.0007875969171442382,0.0,0.0066788879032461095,0.0892238331450338,0.004136122174939803,0.001399346723856882,0.004557164552029485,0.0044003056272313695
OSD-510_GSM3072341,0.0,0.010975056487626096,0.019103492447559926,0.007550216165246337,0.004180973900048036,0.012387247140035938,0.0005115021260696742,0.028221573825324232,0.029644884089170383,9.785258063942245e-05,0.611667585887879,0.0,0.06877109019635753,0.013198978774885689,0.049938174960414174,0.030456615724019958,0.0009162559823509541,0.0,0.004010473191358134,0.09400519508246304,0.003936342448449488,0.0013232337609194599,0.004914868254843702,0.0041883869743389035
OSD-510_GSM3072342,0.0,0.012214971913775534,0.017967455721330555,0.005027989625243311,0.002796547543723224,0.008549031351278248,0.0004709212185026228,0.028726194328659534,0.026828019571002847,0.0,0.6325317207702824,0.0,0.06375548804343104,0.01243232016846905,0.046280688366072416,0.02829874276109547,0.0009370124757898202,0.0,0.004627102844364163,0.09656782956032862,0.002492259987152268,0.0009635772624745846,0.0046295178249718665,0.003902608662052444
OSD-510_GSM3072343,0.0,0.010543823869947754,0.018284189553738818,0.005880209465932399,0.0031913580609708074,0.010393953463769564,0.0005113225622550068,0.030150399360552936,0.027346941174396257,0.0,0.6431908878793046,0.0,0.05005671566351451,0.011487125838245751,0.04972171122617501,0.026200873362445174,0.0008522042704249859,0.0,0.0036086442899375287,0.09835025007787383,0.0023273992488847903,0.0010050133120184338,0.0036057056545222657,0.0032912716650895994
OSD-510_GSM3072344,0.0,0.013077257402087735,0.021052841378139776,0.0059889209783897356,0.0030475024624334237,0.010184058861802833,0.0006847236545340776,0.034303690692644585,0.034969126356910116,0.00016587671630966766,0.5591524085556382,0.0,0.07953724253747657,0.01718559932929228,0.060564289443297156,0.030773988473496904,0.0009412539251060202,0.0,0.003741870112101801,0.10930504085196337,0.0028449785646134872,0.0014658872604110152,0.005824973061106921,0.005188469382244249
OSD-510_GSM3072345,0.0,0.009956201555742847,0.023584840488000337,0.005330422648078809,0.002603036876355751,0.011216270362131615,0.0005554250659740165,0.026759882283045718,0.02661895353496276,0.0,0.6489354352902167,0.0,0.04834685051881124,0.014482501347113031,0.047410088840377465,0.02584799038368523,0.0010666371913729499,0.0,0.003244124514693895,0.0925072882269229,0.0027522555507965276,0.0010859803528745341,0.003904555314533622,0.003791259654310072
OSD-510_GSM3072346,0.0,0.01102426042281696,0.00965330922943478,0.003761618150437029,0.002235821229978636,0.010960056096956085,0.0004909742565831555,0.028491613782025048,0.02496415258472768,0.0,0.6693112134743481,0.0,0.046655143458901066,0.01092228884644969,0.044723978049674006,0.023385481513560166,0.0010272692137739687,0.0,0.0023466051647973987,0.09910126532878281,0.002046984977446658,0.0011179106149893203,0.0038824733520574964,0.0038975802522600565
OSD-510_GSM3072347,0.0,0.012378527794219905,0.017645436208055802,0.004922102625696076,0.0028532678968570947,0.009223554832740457,0.0006551309974656898,0.033084115372016706,0.029437794162438004,0.0,0.6328852773675229,0.0,0.040514680106430064,0.012576791122400309,0.05039336593663618,0.02686037089609261,0.0009539626805201975,0.0,0.00317221325088644,0.10976030250961145,0.0026463844239732006,0.0012326806925998942,0.004654878139887708,0.004149162983949291
OSD-510_GSM3072348,0.0,0.011080379458249015,0.01058260507155018,0.0032845270555403863,0.0025163083170130418,0.00940676006360015,0.0004233042028619945,0.027859687721695774,0.02764019665354511,0.0,0.6148833235128502,1.4258997397822518e-17,0.0969523403888389,0.011609509711826518,0.05212128971906451,0.02383829779450649,0.0009720318732386828,0.0,0.0032557841775682785,0.09083794634749878,0.0027593162853227146,0.0012385567417073481,0.004170330294862725,0.0045675046086591856
